itag,logFC,logCPM,PValue,SGN_annotation,AGI,symbol,gene_name,X..identity,alignment.length,e.value,bit.score,percent.query.align
Solyc08g013690.1.1,3.859243611,3.107456309,1.17E-05,Auxin response factor 24 (AHRD V1 *-** D9HNV1_MAIZE); contains Interpro domain(s)  IPR003340  Transcriptional factor B3 ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc10g039300.1.1,3.858242961,2.602140015,5.22E-06,"Mutator-like transposase (AHRD V1 ***- Q9SKM2_ARATH); contains Interpro domain(s)  IPR004332  Transposase, MuDR, plant ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc08g080180.1.1,3.828391617,2.137243423,0.000354161,"Molybdenum cofactor sulfurase (AHRD V1 ***- C9SRE5_VERA1); contains Interpro domain(s)  IPR015424  Pyridoxal phosphate-dependent transferase, major region ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc02g078760.1.1,3.820033831,3.707903006,1.99E-08,CK25 (AHRD V1 ***- Q1W1G0_TOBAC),NA,NA,NA,NA,NA,NA,NA,NA
Solyc04g025620.1.1,3.812214375,4.604769635,4.66E-09,Gag-Pol polyprotein (AHRD V1 ***- B8YLY6_MEDTR),NA,NA,NA,NA,NA,NA,NA,NA
Solyc03g112500.2.1,3.812073415,2.675071114,1.23E-05,Alpha-galactosidase (AHRD V1 *--- D6ZX00_BIFLJ); contains Interpro domain(s)  IPR008811  Raffinose synthase ,AT5G40390,SIP1,Encodes a protein which might be involved in the formation of verbascose. A T-DNA insertion mutant was shown to have a decreased amount of verbascose (as well as mannitol) whereas the levels of raffinose and stachyose remained unchanged.,64.48,791,0,1066,99.61489089
Solyc06g009770.1.1,3.808231949,2.593749777,2.20E-05,Binding protein (AHRD V1 ***- D7LT81_ARALY),NA,NA,NA,NA,NA,NA,NA,NA
Solyc05g013410.2.1,3.805204568,2.631573673,4.72E-05,Sel1 domain protein repeat-containing protein (AHRD V1 *-*- A0L961_MAGSM); contains Interpro domain(s)  IPR011990  Tetratricopeptide-like helical ,AT1G70590,NA,F-box family protein; similar to suppressor of lin-12-like protein-related / sel-1 protein-related [Arabidopsis thaliana] (TAIR:AT1G18260.1); similar to Sel1-like repeat [Geobacter uraniumreducens Rf4] (GB:ZP_01140406.1); similar to OSIGBa0106G07.11 [Oryza sativa (indica cultivar-group)] (GB:CAH67315.1); similar to Os04g0476000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053077.1); contains InterPro domain Tetratricopeptide region; (InterPro:IPR013026); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990); contains InterPro domain Sel1-like; (InterPro:IPR006597),58.74,349,3.00E-110,395,95.14285714
Solyc12g036670.1.1,3.804806418,2.614856737,1.62E-05,Glutamate/malate translocator (AHRD V1 *-*- Q8L7Z8_TOBAC),NA,NA,NA,NA,NA,NA,NA,NA
Solyc04g008830.1.1,3.794145677,2.925508807,2.90E-06,"LRR receptor-like serine/threonine-protein kinase, RLP",AT5G23400,NA,"disease resistance family protein / LRR family protein; similar to disease resistance protein-related / LRR protein-related [Arabidopsis thaliana] (TAIR:AT2G26380.1); similar to H0402C08.6 [Oryza sativa (indica cultivar-group)] (GB:CAJ86230.1); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",56.46,588,0,668,98.65319865
Solyc06g075500.2.1,3.782724265,2.981798351,2.90E-06,"Nitrate transporter (AHRD V1 **-* Q9SZY4_ARATH); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region ",AT3G45650,NAXT1,"proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT3G45680.1); similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT3G45660.1); similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT3G45710.1); similar to Major Facilitator Superfamily protein [Solanum demissum] (GB:AAT39312.2); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)",53.22,543,2.00E-154,542,98.52941176
Solyc04g078100.1.1,3.781254597,2.005780652,0.001330495,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc05g013080.1.1,3.777622868,2.254300729,0.000571418,"NADH dehydrogenase subunit (Fragment) (AHRD V1 ***- B7SRH7_9SOLA); contains Interpro domain(s)  IPR002128  NADH:ubiquinone/plastoquinone oxidoreductase, chloroplast chain 5, C-terminal ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc07g061800.2.1,3.776786953,2.264316384,7.09E-05,Heme-binding protein 2 (AHRD V1 **** B6T0C0_MAIZE); contains Interpro domain(s)  IPR006917  SOUL haem-binding protein ,AT1G17100,NA,SOUL heme-binding family protein; similar to SOUL heme-binding family protein [Arabidopsis thaliana] (TAIR:AT1G78450.1); similar to Os01g0210500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042368.1); similar to Os01g0235300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042521.1); similar to novel protein (zgc:56136) [Danio rerio] (GB:CAI11708.1); contains InterPro domain SOUL heme-binding protein; (InterPro:IPR006917),58.71,201,8.00E-68,253,88.34080717
Solyc10g049590.1.1,3.775780374,5.797603747,7.38E-10,"DNA-directed RNA polymerase subunit beta (AHRD V1 *-*- D3WFE7_9ROSI); contains Interpro domain(s)  IPR002379  ATPase, F0/V0 complex, subunit C ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc10g054430.1.1,3.77570257,5.497054329,1.16E-09,Polyprotein (AHRD V1 ***- Q0ZLH4_9ORYZ); contains Interpro domain(s)  IPR000477  RNA-directed DNA polymerase (reverse transcriptase) ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc12g035400.1.1,3.774880922,2.268227404,4.73E-05,"MtN21 nodulin protein-like (AHRD V1 ***- Q9FL41_ARATH); contains Interpro domain(s)  IPR000620  Protein of unknown function DUF6, transmembrane ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc07g032820.1.1,3.768579194,2.189148072,0.000947083,"Helicase-like protein (AHRD V1 ***- Q9AYF0_ORYSJ); contains Interpro domain(s)  IPR010285  Protein of unknown function DUF889, eukaryote ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc02g094620.1.1,3.765002732,2.987934056,4.69E-06,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc03g083740.1.1,3.763999164,5.530156612,1.68E-09,"Os10g0104700 protein (Fragment) (AHRD V1 *-*- Q0IZD0_ORYSJ); contains Interpro domain(s)  IPR004332  Transposase, MuDR, plant ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc09g082270.2.1,3.763141236,2.734958172,7.62E-05,"Non-specific lipid-transfer protein (AHRD V1 ***- B9SFJ1_RICCO); contains Interpro domain(s)  IPR013770  Plant lipid transfer protein and hydrophobic protein, helical ",AT3G22600,NA,protease inhibitor/seed storage/lipid transfer protein (LTP) family protein; similar to protease inhibitor/seed storage/lipid transfer protein (LTP) family protein [Arabidopsis thaliana] (TAIR:AT4G14815.1); similar to Plant lipid transfer protein/Par allergen [Medicago truncatula] (GB:ABE87133.1); contains InterPro domain Plant lipid transfer protein/Par allergen; (InterPro:IPR000528); contains InterPro domain Plant lipid transfer/seed storage/trypsin-alpha amylase inhibitor; (InterPro:IPR003612),52.7,148,4.00E-34,140,83.73493976
Solyc07g015770.1.1,3.760290146,2.352523847,0.00010469,"Retrotransposon gag protein (AHRD V1 *--- Q0KIS1_SOLDE); contains Interpro domain(s)  IPR001584  Integrase, catalytic core ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g095950.1.1,3.757213782,5.392791265,2.43E-09,"DNA-directed RNA polymerase subunit beta (AHRD V1 ***- B1NWE2_MANES); contains Interpro domain(s)  IPR015712  DNA-directed RNA polymerase, subunit 2 ",ATCG00190,RPOB,Chloroplast DNA-dependent RNA polymerase B subunit. The transcription of this gene is regulated by a nuclear encoded RNA polymerase. This gene has been transferred to mitochondrial genome during crucifer evolution.,76.29,97,3.00E-34,139,81.89655172
Solyc04g025270.1.1,3.752681367,3.819418566,9.93E-08,Pol polyprotein (AHRD V1 ***- Q94FM1_CITPA),NA,NA,NA,NA,NA,NA,NA,NA
Solyc04g072940.2.1,3.746889855,2.553720447,7.09E-05,Unknown Protein (AHRD V1),AT1G78110,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G22230.1); similar to Os09g0370000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063016.1); similar to Os02g0753400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048146.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAD15567.1),50.43,349,2.00E-68,256,95.82089552
Solyc08g077740.1.1,3.734724147,2.361944571,0.000286608,"LRR receptor-like serine/threonine-protein kinase, RLP",NA,NA,NA,NA,NA,NA,NA,NA
Solyc02g068200.1.1,3.7338094,3.089038862,1.64E-06,"TCP family transcription factor (AHRD V1 *-** A6MCZ2_9ORYZ); contains Interpro domain(s)  IPR005333  Transcription factor, TCP ",AT3G27010,AT-TCP20,Belongs to a TCP protein transcription factor family. Members of this family contain a predicted basic-helix-loop-helix domain involved in DNA binding. Related to rice PCF1 and PCF2 genes. Binds to the GCCCR element of CYCB1;1. Involved in regulation of expression of cell cycle control and ribosomal protein genes.,53.73,255,2.00E-47,186,85.71428571
Solyc11g056390.1.1,3.725213233,3.006059524,7.45E-07,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc10g005100.2.1,3.722585342,2.692329046,7.41E-06,Salt stress root protein RS1 (AHRD V1 **-- SRS1_ORYSJ); contains Interpro domain(s)  IPR008469  DREPP plasma membrane polypeptide ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g088360.2.1,3.719490509,2.281536634,0.000157841,Glucosamine--fructose-6-phosphate aminotransferase  (AHRD V1 *-*- GLMS_GLUOX); contains Interpro domain(s)  IPR005854  Amidophosphoribosyl transferase ,AT2G16570,ASE1,Amidophosphoribosyltransferase (ATase: EC 2.4.2.14) is a key enzyme in the pathway of purine nucleotide biosynthesis,78.62,463,0,739,83.51449275
Solyc01g095150.2.1,3.717576552,4.059111504,5.46E-07,Late embryogenesis abundant protein (Fragment) (AHRD V1 **-- B7TGE2_PINSY); contains Interpro domain(s)  IPR013990  Water Stress and Hypersensitive response ,AT2G46140,NA,"late embryogenesis abundant protein, putative / LEA protein, putative; Identical to Desiccation-related protein At2g46140 (LEA type-2 family protein At2g46140) [Arabidopsis Thaliana] (GB:O82355;GB:Q8LC67); similar to LEA14 (LATE EMBRYOGENESIS ABUNDANT 14) [Arabidopsis thaliana] (TAIR:AT1G01470.1); similar to Chain A, Solution Structure Of A Putative Late Embryogenesis Abundant (Lea) Protein At2g46140.1 (GB:1YYC); contains InterPro domain Late embryogenesis abundant protein 2; (InterPro:IPR004864)",61.49,148,7.00E-50,192,84
Solyc06g034310.2.1,3.700829717,2.670772013,4.27E-05,Transposase (Fragment) (AHRD V1 *-*- Q0GJX6_9POAL),NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g272810.1.1,3.699821966,2.675716754,0.000184087,N-acetyltransferase (AHRD V1 ***- B6SUK9_MAIZE); contains Interpro domain(s)  IPR000182  GCN5-related N-acetyltransferase ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc02g087670.2.1,3.695169316,3.397317235,2.00E-06,Pectate lyase family protein (AHRD V1 **** D7M6R5_ARALY); contains Interpro domain(s)  IPR002022  Pectate lyase/Amb allergen ,AT5G15110,NA,"pectate lyase family protein; Identical to Putative pectate lyase 19 precursor (EC 4.2.2.2) [Arabidopsis Thaliana] (GB:Q9LFP5); similar to pectate lyase family protein [Arabidopsis thaliana] (TAIR:AT3G01270.1); similar to Pectate lyase, N-terminal; Pectolytic enzyme, Pectin lyase fold [Medicago truncatula] (GB:ABE84460.1); contains InterPro domain Virulence factor, pectin lyase fold; (InterPro:IPR011050); contains InterPro domain Pectate lyase/Amb allergen; (InterPro:IPR002022); contains InterPro domain Pectate lyase, N-terminal; (InterPro:IPR007524); contains InterPro domain Pectolytic enzyme, Pectin lyase fold; (InterPro:IPR012334)",54.76,473,4.00E-134,474,98.65771812
Solyc04g080270.2.1,3.688887894,3.127370442,9.48E-07,Genomic DNA chromosome 5 P1 clone MJB21 (AHRD V1 *-*- Q9FMZ3_ARATH),NA,NA,NA,NA,NA,NA,NA,NA
Solyc04g079810.1.1,3.649758043,3.24463654,1.01E-06,F-box/LRR-repeat protein 13 (AHRD V1 ***- FBL13_ARATH); contains Interpro domain(s)  IPR001810  Cyclin-like F-box ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc11g006940.1.1,3.639110489,6.061306281,2.27E-09,"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MIE0_ARALY); contains Interpro domain(s)  IPR006649  Like-Sm ribonucleoprotein, eukaryotic and archaea-type, core ",AT5G37570,NA,pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G29230.1); similar to H0622F05.4 [Oryza sativa (indica cultivar-group)] (GB:CAH66421.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),53.03,545,1.00E-171,599,89.32676519
Solyc08g044310.1.1,3.620578806,2.263130999,0.000368653,Ulp1 protease family C-terminal catalytic domain containing protein (AHRD V1 *-*- Q60D46_SOLDE); contains Interpro domain(s)  IPR015410  Region of unknown function DUF1985 ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc08g068550.1.1,3.618230037,2.360775458,0.000115734,"Ulp1 protease family C-terminal catalytic domain containing protein (AHRD V1 *-*- Q60D46_SOLDE); contains Interpro domain(s)  IPR003653  Peptidase C48, SUMO/Sentrin/Ubl1 ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc03g098010.2.1,3.616352276,1.894657582,0.001441842,Acid phosphatase (AHRD V1 **** B9XQU4_9BACT); contains Interpro domain(s)  IPR004843  Metallophosphoesterase ,AT3G17790,ATACP5,"ATACP5 (acid phosphatase 5); acid phosphatase/ protein serine/threonine phosphatase; similar to ATPAP3/PAP3 (purple acid phosphatase 3), acid phosphatase/ protein serine/threonine phosphatase [Arabidopsis thaliana] (TAIR:AT1G14700.1); similar to putative acid phosphatase [Lupinus luteus] (GB:CAE85073.1); contains InterPro domain Acid phosphatase, type 5; (InterPro:IPR012007); contains InterPro domain Metallophosphoesterase; (InterPro:IPR004843)",62.35,324,4.00E-123,437,98.7654321
Solyc09g005290.1.1,3.605751229,3.990942787,2.72E-07,"Cc-nbs-lrr, resistance protein",NA,NA,NA,NA,NA,NA,NA,NA
Solyc10g038050.1.1,3.605518358,3.622232341,9.31E-07,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc06g060830.2.1,3.605500152,3.375245418,1.07E-06,"Homeobox-leucine zipper protein (AHRD V1 ***- Q40781_PIMBR); contains Interpro domain(s)  IPR006712  HD-ZIP protein, N-terminal ",AT4G16780,ATHB-2,"ATHB-2 (Homeobox-leucine zipper protein HAT4); DNA binding / transcription factor; Identical to Homeobox-leucine zipper protein HAT4 (Homeodomain-leucine zipper protein HAT4) (HD-ZIP protein 4) (Homeodomain transcription factor ATHB-2) (HD-ZIP protein ATHB-2) (HAT4) [Arabidopsis Thaliana] (GB:Q05466); similar to HAT2, transcription factor [Arabidopsis thaliana] (TAIR:AT5G47370.1); similar to hypothetical protein [Capsella rubella] (GB:CAB96199.1); contains InterPro domain Homeodomain-related; (InterPro:IPR012287); contains InterPro domain Homeobox; (InterPro:IPR001356); contains InterPro domain Leucine zipper, homeobox-associated; (InterPro:IPR003106); contains InterPro domain Homeodomain-like; (InterPro:IPR009057); contains InterPro domain Helix-turn-helix motif, lambda-like repressor; (InterPro:IPR000047); contains InterPro domain HD-ZIP protein, N-terminal; (InterPro:IPR006712)",54.61,293,6.00E-76,280,94.31438127
Solyc11g017110.1.1,3.601753163,2.814580057,2.17E-05,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc09g092150.1.1,3.595881828,2.078045985,0.002253968,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L3P7_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT2G20540,MEF21,pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT5G56310.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABE93365.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),59.73,519,0,668,96.27560521
Solyc05g052520.2.1,3.585515294,2.877072366,3.49E-05,Protein phosphatase 2C (AHRD V1 ***- Q3V656_SOLTU); contains Interpro domain(s)  IPR015655  Protein phosphatase 2C ,AT2G40180,ATHPP2C5,"protein phosphatase 2C, putative / PP2C, putative; similar to protein phosphatase 2C, putative / PP2C, putative [Arabidopsis thaliana] (TAIR:AT2G30020.1); similar to protein phosphatase 2C, putative / PP2C, putative [Arabidopsis thaliana] (TAIR:AT1G07160.1); similar to protein phosphatase 2C [Nicotiana benthamiana] (GB:BAE44121.1); similar to Avr9/Cf-9 rapidly elicited protein 284 [Nicotiana tabacum] (GB:AAP03883.1); contains InterPro domain Protein phosphatase 2C; (InterPro:IPR000222); contains InterPro domain Protein phosphatase 2C-like; (InterPro:IPR001932)",62.01,308,4.00E-100,361,75.06297229
Solyc06g059740.2.1,3.572739414,4.52567861,4.72E-08,"Alcohol dehydrogenase 2 (AHRD V1 **** Q84UY3_PETHY); contains Interpro domain(s)  IPR002085  Alcohol dehydrogenase superfamily, zinc-containing ",AT1G77120,ADH,Catalyzes the reduction of acetaldehyde using NADH as reductant. Requires zinc for activity. Dimer. Anaerobic response polypeptide (ANP). Fermentation. The protein undergoes thiolation following treatment with the oxidant tert-butylhydroperoxide.,79.63,383,8.00E-164,573,99.22077922
Solyc01g009390.2.1,3.572245284,6.082180028,5.19E-09,MRNA decapping enzyme (AHRD V1 *-*- Q45NB8_XENLA); contains Interpro domain(s)  IPR010334  Dcp1-like decapping ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc03g119820.1.1,3.566147823,1.893581314,0.003053581,Oleosin Bn-V (AHRD V1 ***- B6UIA7_MAIZE); contains Interpro domain(s)  IPR000136  Oleosin ,AT3G18570,NA,glycine-rich protein / oleosin; similar to glycine-rich protein / oleosin [Arabidopsis thaliana] (TAIR:AT1G48990.1); similar to OLE-5 [Coffea canephora] (GB:AAX49393.1); contains InterPro domain Oleosin; (InterPro:IPR000136),56.63,166,2.00E-28,121,98.19277108
Solyc04g047680.1.1,3.561284188,4.256413671,1.21E-07,Os05g0235100 protein (Fragment) (AHRD V1 *-*- C7J2X9_ORYSJ),NA,NA,NA,NA,NA,NA,NA,NA
Solyc02g079180.1.1,3.553437152,2.98250332,5.54E-05,"Heat shock transcription factor 1 (AHRD V1 *-*- Q008S1_MEDSA); contains Interpro domain(s)  IPR000232  Heat shock factor (HSF)-type, DNA-binding ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc12g056200.1.1,3.550515705,4.407163792,4.52E-08,Glycosyltransferase-like protein (AHRD V1 **-- D8RX86_SELML); contains Interpro domain(s)  IPR006740  Protein of unknown function DUF604 ,AT4G11350,NA,similar to fringe-related protein [Arabidopsis thaliana] (TAIR:AT4G23490.1); similar to hypothetical protein [Trifolium pratense] (GB:BAE71200.1); contains InterPro domain Protein of unknown function DUF604; (InterPro:IPR006740),66.27,510,0,689,98.42829077
Solyc10g080980.1.1,3.547584191,2.362320323,0.000203955,"Nodulin MtN21 family protein (Fragment) (AHRD V1 *-*- C0KY64_ARAKO); contains Interpro domain(s)  IPR000620  Protein of unknown function DUF6, transmembrane ",AT5G07050,NA,"nodulin MtN21 family protein; similar to nodulin MtN21 family protein [Arabidopsis thaliana] (TAIR:AT2G40900.1); similar to Protein of unknown function DUF6, transmembrane [Medicago truncatula] (GB:ABE78418.1); contains InterPro domain Protein of unknown function DUF6, transmembrane; (InterPro:IPR000620)",63.82,340,4.00E-115,411,84.11458333
Solyc09g015370.1.1,3.542915941,3.36592492,2.38E-06,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LJ24_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc03g058370.1.1,3.532292911,2.560106487,0.000161201,UDP-glucosyltransferase family 1 protein (AHRD V1 **** C6KI44_CITSI); contains Interpro domain(s)  IPR002213  UDP-glucuronosyl/UDP-glucosyltransferase ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc07g017830.1.1,3.528564989,3.637645403,6.63E-07,"Mutator-like transposase-like protein (AHRD V1 *--- Q9FHV3_ARATH); contains Interpro domain(s)  IPR018289  MULE transposase, conserved domain ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc03g119840.2.1,3.528226272,3.013227578,1.29E-05,Universal stress protein family protein (AHRD V1 ***- D7KDY5_ARALY); contains Interpro domain(s)  IPR006016  UspA ,AT1G48960,NA,universal stress protein (USP) family protein; similar to MRH6 (morphogenesis of root hair 6) [Arabidopsis thaliana] (TAIR:AT2G03720.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAB39882.1); contains InterPro domain UspA; (InterPro:IPR006016),50.93,214,5.00E-51,197,96.20853081
Solyc07g032340.1.1,3.506890521,2.228776578,0.000368653,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc02g067590.1.1,3.496569473,4.247647634,4.08E-07,"DNA-directed RNA polymerase subunit beta (AHRD V1 ***- D3WC93_NELNU); contains Interpro domain(s)  IPR007642  RNA polymerase Rpb2, domain 2 ",ATCG00190,RPOB,Chloroplast DNA-dependent RNA polymerase B subunit. The transcription of this gene is regulated by a nuclear encoded RNA polymerase. This gene has been transferred to mitochondrial genome during crucifer evolution.,82.89,76,1.00E-31,130,94.93670886
Solyc01g108950.1.1,3.49446666,2.500540869,4.72E-05,B3 domain-containing protein Os11g0197600 (AHRD V1 *-*- Y1176_ORYSJ); contains Interpro domain(s)  IPR003340  Transcriptional factor B3 ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc10g008780.1.1,3.491676035,4.069222683,1.23E-07,"Transcription factor CYCLOIDEA (Fragment) (AHRD V1 *-*- CYCLD_ANTML); contains Interpro domain(s)  IPR005333  Transcription factor, TCP ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc12g087930.1.1,3.489154003,2.531648539,4.72E-05,Arabidopsis thaliana genomic DNA chromosome 5 P1 clone MOK16 (AHRD V1 *-*- Q9LYW6_ARATH),NA,NA,NA,NA,NA,NA,NA,NA
Solyc06g030580.2.1,3.488106745,3.393547807,5.88E-06,Ribosomal RNA large subunit methyltransferase N (AHRD V1 ***- D5A1S9_SPIPL),AT2G39670,NA,radical SAM domain-containing protein; similar to radical SAM domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G19630.1); similar to radical SAM domain-containing protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD87375.1); contains InterPro domain Radical SAM; (InterPro:IPR007197); contains InterPro domain Conserved hypothetical protein 48; (InterPro:IPR004383); contains InterPro domain Elongator protein 3/MiaB/NifB; (InterPro:IPR006638),78.23,147,4.00E-67,250,80.21978022
Solyc08g079810.2.1,3.483406307,4.083243443,4.59E-07,Unknown Protein (AHRD V1),AT1G73970,NA,similar to Os02g0123400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045734.1); similar to hypothetical protein MtrDRAFT_AC139344g16v1 [Medicago truncatula] (GB:ABE80081.1); contains domain ARM repeat (SSF48371),51.27,788,0,669,94.06060606
Solyc02g011840.1.1,3.477599823,4.631807404,1.54E-07,Hypothetical chloroplast RF1 (AHRD V1 *-*- D7P347_SYZCU); contains Interpro domain(s)  IPR008896  Ycf1 ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc03g113820.1.1,3.47585671,2.395106831,0.000694377,Alpha-N-acetylglucosaminidase family (AHRD V1 **** D7M5V5_ARALY); contains Interpro domain(s)  IPR007781  Alpha-N-acetylglucosaminidase ,AT5G13690,CYL1,alpha-N-acetylglucosaminidase family / NAGLU family; similar to alpha-N-acetylglucosaminidase [Nicotiana tabacum] (GB:CAA77084.1); similar to OSJNBb0059K02.16 [Oryza sativa (japonica cultivar-group)] (GB:CAE04506.2); contains InterPro domain Alpha-N-acetylglucosaminidase; (InterPro:IPR007781),54.98,482,3.00E-158,555,97.71309771
Solyc04g006930.2.1,3.469958928,5.616737766,2.64E-08,Receptor-like protein kinase At5g59670 (AHRD V1 *-*- RLK7_ARATH); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc05g013850.2.1,3.468085265,2.334437604,0.000368653,Sieve element-occluding protein 3 (AHRD V1 **-- B5THF7_MEDTR),NA,NA,NA,NA,NA,NA,NA,NA
Solyc09g075700.1.1,3.466529859,2.854651224,6.46E-05,Gibberellin receptor GID1L2 (AHRD V1 **-- B6T2M3_MAIZE); contains Interpro domain(s)  IPR013094  Alpha/beta hydrolase fold-3 ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc10g086530.1.1,3.466507124,1.951181411,0.003871723,GRAS family transcription factor (AHRD V1 **-- B9HBM9_POPTR); contains Interpro domain(s)  IPR005202  GRAS transcription factor ,AT2G37650,NA,scarecrow-like transcription factor 9 (SCL9); similar to scarecrow-like transcription factor 14 (SCL14) [Arabidopsis thaliana] (TAIR:AT1G07530.1); similar to SCARECROW-like protein [Lilium lon (GB:BAC77269.2); similar to Os03g0690600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050952.1); contains InterPro domain GRAS transcription factor; (InterPro:IPR005202),52.39,691,0,664,88.32020997
Solyc05g026230.1.1,3.465724887,2.753193702,3.99E-05,"cDNA clone J013074B07 full insert sequence (AHRD V1 *--- B7ECA1_ORYSJ); contains Interpro domain(s)  IPR004332  Transposase, MuDR, plant ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc10g081560.1.1,3.453840382,2.617500293,4.72E-05,Tropinone reductase I (AHRD V1 **-- Q9AR59_SOLTU); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase ,AT5G06060,NA,"tropinone reductase, putative / tropine dehydrogenase, putative; similar to tropinone reductase, putative / tropine dehydrogenase, putative [Arabidopsis thaliana] (TAIR:AT2G29290.1); similar to Tropinone reductase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF95188.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)",57.69,260,2.00E-83,305,97.73584906
