ITAG,logFC,logCPM,PValue,SGN_annotation,AGI,symbol,gene_name,X..identity,alignment.length,e.value,bit.score,percent.query.align
Solyc03g025390.2.1,1.26454129,5.272559117,0.038042916,Retinol dehydrogenase 12 (AHRD V1 **** B6TAL8_MAIZE); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase ,AT4G23420,NA,short-chain dehydrogenase/reductase (SDR) family protein; similar to short-chain dehydrogenase/reductase (SDR) family protein [Arabidopsis thaliana] (TAIR:AT4G23430.2); similar to short-chain dehydrogenase Tic32 [Pisum sativum] (GB:AAS38575.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347),66.99,312,2.00E-113,405,98.72611465
Solyc03g026290.2.1,-1.343121459,5.192863863,0.024869267,Post-GPI attachment to proteins factor 3 (AHRD V1 **-- PGAP3_XENTR); contains Interpro domain(s)  IPR007217  Per1-like ,AT1G16560,NA,Per1-like family protein; similar to Per1-like protein-related [Arabidopsis thaliana] (TAIR:AT5G62130.1); similar to Per1-like family protein [Solanum tuberosum] (GB:ABB72805.1); contains InterPro domain Per1-like; (InterPro:IPR007217),68.99,316,1.00E-134,476,91.83673469
Solyc03g026350.2.1,2.940422424,5.883388497,1.06E-06,"WD-40 repeat family protein (AHRD V1 **-- D7MJ15_ARALY); contains Interpro domain(s)  IPR020472  G-protein beta WD-40 repeat, region ",AT4G25440,ZFWD1,"ZFWD1 (zinc finger WD40 repeat protein 1); nucleic acid binding / zinc ion binding; similar to WD-40 repeat family protein / zfwd2 protein (ZFWD2), putative [Arabidopsis thaliana] (TAIR:AT5G51980.1); similar to Os02g0677700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047729.1); similar to Os03g0145600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048950.1); similar to hypothetical protein DDBDRAFT_0187121 [Dictyostelium discoideum AX4] (GB:XP_637649.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain Zinc finger, CCCH-type; (InterPro:IPR000571)",64.6,435,1.00E-158,556,98.84259259
Solyc03g031970.2.1,1.168582466,8.63046867,0.032285427,Auxin response factor 8-1 (AHRD V1 **** E0A8P3_SOLLC); contains Interpro domain(s)  IPR010525  Auxin response factor ,AT5G37020,ARF8,Encodes a member of the auxin response factor family. Mediates auxin response via expression of auxin regulated genes. Acts redundantly with ARF6 to control stamen elongation and flower maturation. Expression of ARF8 is controlled by miR167.,66.79,825,0,1016,95.97633136
Solyc03g032010.2.1,-1.486557027,4.358216137,0.013458429,"Hydroxy-methylglutaryl-coenzyme A reductase (AHRD V1 **** O48624_TOBAC); contains Interpro domain(s)  IPR002202  Hydroxymethylglutaryl-CoA reductase, class I/II, catalytic ",AT1G76490,HMG1,"Encodes a 3-hydroxy-3-methylglutaryl coenzyme A reductase, which is involved in melavonate biosynthesis and performs the first committed step in isoprenoid biosynthesis. Expression is activated in dark in leaf tissue but not controlled by light in the root (confine",69.41,510,0,684,98.6083499
Solyc03g032020.2.1,-1.447587835,4.413816065,0.026791946,"Hydroxy-methylglutaryl-coenzyme A reductase (AHRD V1 **** O48624_TOBAC); contains Interpro domain(s)  IPR002202  Hydroxymethylglutaryl-CoA reductase, class I/II, catalytic ",AT1G76490,HMG1,"Encodes a 3-hydroxy-3-methylglutaryl coenzyme A reductase, which is involved in melavonate biosynthesis and performs the first committed step in isoprenoid biosynthesis. Expression is activated in dark in leaf tissue but not controlled by light in the root (confine",69.47,511,0,687,89.54954955
Solyc03g032120.2.1,1.782556482,3.597199732,0.021270045,Nucleoside-triphosphatase THEP1 (AHRD V1 ***- NTPTH_THEMA); contains Interpro domain(s)  IPR004948  Protein of unknown function DUF265 ,AT5G66005,NA,similar to Unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAM22714.1); similar to Os03g0130700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048856.1); contains InterPro domain Protein of unknown function DUF265; (InterPro:IPR004948),64.92,191,8.00E-73,269,98.44559585
Solyc03g032190.2.1,1.721650781,6.485447816,0.002584266,"Cyclin B2 (AHRD V1 **** Q9XGI1_SOLLC); contains Interpro domain(s)  IPR014400  Cyclin, A/B/D/E ",AT1G20610,CYCB2;3,"CYCB2;3 (CYCLIN B2;3); cyclin-dependent protein kinase regulator; similar to CYCB2,4 (CYCLIN B2,4), cyclin-dependent protein kinase regulator [Arabidopsis thaliana] (TAIR:AT1G76310.1); similar to G2/mitotic-specific cyclin-1 (B-like cyclin) (CycMs1) (GB:P46277); contains InterPro domain Cyclin, N-terminal; (InterPro:IPR006671); contains InterPro domain Cyclin-like; (InterPro:IPR011028); contains InterPro domain Cyclin-related; (InterPro:IPR013763); contains InterPro domain Cyclin, C-terminal; (InterPro:IPR004367); contains InterPro domain Cyclin; (InterPro:IPR006670)",60.05,418,5.00E-138,487,95.13888889
Solyc03g033320.2.1,-1.267586418,3.806862282,0.045173297,"Prolyl 4-hydroxylase alpha subunit-like protein (AHRD V1 ***- Q9FKX6_ARATH); contains Interpro domain(s)  IPR006620  Prolyl 4-hydroxylase, alpha subunit ",AT5G66060,NA,"oxidoreductase, 2OG-Fe(II) oxygenase family protein; similar to oxidoreductase, 2OG-Fe(II) oxygenase family protein [Arabidopsis thaliana] (TAIR:AT2G17720.1); similar to 2OG-Fe(II) oxygenase [Medicago truncatula] (GB:ABE81866.1); contains InterPro domain Prolyl 4-hydroxylase, alpha subunit; (InterPro:IPR006620); contains InterPro domain 2OG-Fe(II) oxygenase; (InterPro:IPR005123)",74.81,266,1.00E-118,422,97.06959707
Solyc03g034090.2.1,2.28893116,4.497607721,0.000399674,BAC19.4 (AHRD V1 ***- Q9FYX2_SOLLC); contains Interpro domain(s)  IPR010608  Protein of unknown function DUF1195 ,AT5G65650,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G36660.1); similar to BAC19.4 [Lycopersicon esculentum] (GB:AAG01119.1); contains InterPro domain Protein of unknown function DUF1195; (InterPro:IPR010608),59.88,167,2.00E-43,171,90.71038251
Solyc03g034180.2.1,-1.178478813,5.494787872,0.037615007,14-3-3 protein beta/alpha-1 (AHRD V1 **-- 143B1_DANRE); contains Interpro domain(s)  IPR000308  14-3-3 protein ,AT5G38480,GRF3,"general regulatory factor, a 14-3-3 gene",88.93,253,1.00E-130,462,96.91119691
Solyc03g034270.2.1,-1.896487301,3.812958604,0.019989819,Abhydrolase domain-containing protein FAM108B1 (AHRD V1 **-- C0HAS5_SALSA),AT5G38220,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G66900.1); similar to Os01g0689800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043924.1); similar to C (GB:BAD82560.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379),71.85,341,5.00E-134,474,98.82697947
Solyc03g043950.2.1,-1.262189161,5.420807627,0.039099499,Amino-acid N-acetyltransferase (AHRD V1 ***- D5W990_BURSC); contains Interpro domain(s)  IPR000182  GCN5-related N-acetyltransferase ,AT2G22910,NAGS1,GCN5-related N-acetyltransferase (GNAT) family protein / amino acid kinase family protein; similar to GCN5-related N-acetyltransferase (GNAT) family protein / amino acid kinase family protein [Arabidopsis thaliana] (TAIR:AT4G37670.2); similar to Os07g0585600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060125.1); similar to putative amino-acid N-acetyltransferase [Oryza sativa (japonica cultivar-group)] (GB:AAR87160.1); similar to Os03g0431200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050426.1); contains InterPro domain Aspartate/glutamate/uridylate kinase; (InterPro:IPR001048); contains InterPro domain Amino-acid N-acetyltransferase (ArgA); (InterPro:IPR010167); contains InterPro domain GCN5-related N-acetyltransferase; (InterPro:IPR000182),69.53,548,0,775,89.56953642
Solyc03g044190.2.1,1.525880305,4.665469276,0.014346173,FAD-dependent oxidoreductase (AHRD V1 **-- A8ISJ7_CHLRE); contains Interpro domain(s)  IPR006076  FAD dependent oxidoreductase ,AT5G67290,NA,FAD-dependent oxidoreductase family protein; similar to Os07g0155100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058918.1); similar to D-amino acid oxidase [Zea mays] (GB:CAL58663.1); contains InterPro domain FAD dependent oxidoreductase; (InterPro:IPR006076); contains InterPro domain Aromatic-ring hydroxylase; (InterPro:IPR003042),70.17,352,1.00E-136,482,92.6121372
Solyc03g046450.2.1,1.335336522,5.743963375,0.020878029,Cell morphogenesis protein (AHRD V1 *--- C0NPN9_AJECG); contains Interpro domain(s)  IPR016024  Armadillo-type fold ,AT5G15680,NA,binding; similar to hypothetical protein [Cleome spinosa] (GB:ABD96931.1); similar to hypothetical protein [Cleome spinosa] (GB:ABD96836.1); similar to hypothetical protein [Cleome spinosa] (GB:ABD96932.1); contains InterPro domain Armadillo-like helical; (InterPro:IPR011989),81.63,2156,0,3436,99.7148289
Solyc03g051810.2.1,-1.682374491,4.092755229,0.015369685,Homogentisate phytyltransferase (AHRD V1 **-* D4ZR29_SPIPL); contains Interpro domain(s)  IPR000537  UbiA prenyltransferase ,AT3G11945,ATHST,"prenyltransferase; similar to HPT1 (HOMOGENTISATE PHYTYLTRANSFERASE 1), prenyltransferase [Arabidopsis thaliana] (TAIR:AT2G18950.1); similar to homogentisate phytyltransferase VTE2-2 [Glycine max] (GB:ABB70128.1); contains InterPro domain UbiA prenyltransferase; (InterPro:IPR000537)",69.23,325,2.00E-124,442,81.73652695
Solyc03g051920.2.1,1.66944176,4.324029818,0.011783122,Os12g0581300 protein (Fragment) (AHRD V1 *-*- Q0IMB2_ORYSJ); contains Interpro domain(s)  IPR006873  Protein of unknown function DUF620 ,AT5G06610,NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G27690.1); similar to Lipase, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99131.1); contains InterPro domain Protein of unknown function DUF620; (InterPro:IPR006873)",59.43,350,2.00E-119,426,94.63276836
Solyc03g058190.2.1,-1.208990646,5.509843877,0.048545234,Elongation factor family GTP-binding protein (AHRD V1 **** Q67QM4_SYMTH); contains Interpro domain(s)  IPR006298  GTP-binding protein TypA ,AT5G13650,NA,"elongation factor family protein; similar to GTP binding / translation elongation factor [Arabidopsis thaliana] (TAIR:AT2G31060.2); similar to Mitochondrial translation elongation factor Tu (ISS) [Ostreococcus tauri] (GB:CAL57456.1); similar to GTP-binding protein TypA [Trifolium pratense] (GB:AAR17698.1); similar to GTP-binding protein TypA [Herpetosiphon aurantiacus ATCC 23779] (GB:ZP_01425863.1); contains InterPro domain Small GTP-binding protein domain; (InterPro:IPR005225); contains InterPro domain Elongation factor G, III and V; (InterPro:IPR009022); contains InterPro domain Translation factor; (InterPro:IPR009000); contains InterPro domain Elongation factor Tu, domain 2; (InterPro:IPR004161); contains InterPro domain Elongation factor G, C-terminal; (InterPro:IPR000640); contains InterPro domain GTP-binding protein TypA; (InterPro:IPR006298); contains InterPro domain Protein synthesis factor, GTP-binding; (InterPro:IPR000795)",81.59,679,0,1141,99.70282318
Solyc03g058470.1.1,1.653191379,4.060966877,0.01589142,TBC1 domain family member 15 (AHRD V1 *--- Q7TPU5_MOUSE); contains Interpro domain(s)  IPR000195  RabGAP/TBC ,AT2G43490,NA,RabGAP/TBC domain-containing protein; similar to RabGAP/TBC domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G59570.1); similar to putative GTPase-activating protein [Oryza sativa (japonica cultivar-group)] (GB:BAD45492.1); contains InterPro domain RabGAP/TBC; (InterPro:IPR000195),52.17,600,2.00E-159,559,98.42657343
Solyc03g059310.2.1,-1.528445364,4.423646946,0.022834757,"WD-40 repeat family protein (AHRD V1 **-- Q5D6Y8_GOSHI); contains Interpro domain(s)  IPR020472  G-protein beta WD-40 repeat, region ",AT3G18140,NA,nucleotide binding; similar to transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana] (TAIR:AT2G22040.1); similar to WD40 repeat-containing protein [Dictyostelium discoideum AX4] (GB:XP_629512.1); similar to Os03g0681700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050907.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain WD40-like; (InterPro:IPR011046),85.96,228,3.00E-117,417,96.59574468
Solyc03g063320.2.1,1.558378186,4.690683685,0.015115253,Zinc transporter like 1 (AHRD V1 ***- Q9JKN2_MOUSE); contains Interpro domain(s)  IPR002524  Cation efflux protein ,AT3G12100,NA,"cation efflux family protein / metal tolerance protein, putative; Identical to Metal tolerance protein C2 (AtMTPc2) (MTPC2) [Arabidopsis Thaliana] (GB:Q6ICY4;GB:Q9C7C2;GB:Q9LH56); similar to cation efflux family protein [Arabidopsis thaliana] (TAIR:AT2G04620.1); similar to Os02g0832700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048630.1); similar to PREDICTED: similar to zinc transporter ZTL1 isoform 1 isoform 3 [Bos taurus] (GB:XP_878682.1); contains InterPro domain Cation efflux protein; (InterPro:IPR002524)",72.22,360,1.00E-148,522,89.69072165
Solyc03g077920.1.1,1.745925414,2.821105397,0.030256306,"Phosphoribosylanthranilate transferase (Fragment) (AHRD V1 *--- Q43085_PEA); contains Interpro domain(s)  IPR013583  Phosphoribosyltransferase C-terminal, plant ",AT5G06850,NA,"C2 domain-containing protein; similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT5G48060.1); similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT1G51570.1); similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G57880.1); similar to H0305E08.5 [Oryza sativa (indica cultivar-group)] (GB:CAH67434.1); similar to C2 [Medicago truncatula] (GB:ABE89860.1); similar to C2 [Medicago truncatula] (GB:ABE85066.1); contains InterPro domain C2; (InterPro:IPR000008); contains InterPro domain Phosphoribosyltransferase C-terminal, plant; (InterPro:IPR013583); contains InterPro domain C2 calcium/lipid-binding region, CaLB; (InterPro:IPR008973)",78.59,794,0,1314,99.74683544
Solyc03g078650.2.1,2.244039502,3.339676545,0.008327834,Os12g0581300 protein (Fragment) (AHRD V1 *-*- Q0IMB2_ORYSJ); contains Interpro domain(s)  IPR006873  Protein of unknown function DUF620 ,AT5G05840,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G55720.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:AAP06886.1); similar to Os03g0267500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049665.1); contains InterPro domain Protein of unknown function DUF620; (InterPro:IPR006873),63.13,434,2.00E-150,528,96.19952494
Solyc03g082660.2.1,1.133199857,6.079074322,0.044792415,Major facilitator superfamily domain containing protein 5 (AHRD V1 ***- B2W8V3_PYRTR); contains Interpro domain(s)  IPR008509  Protein of unknown function DUF791 ,AT4G27720,NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G64650.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G49310.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABF93637.1); similar to Os10g0519600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001065080.1); similar to Major Facilitator Superfamily protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABB47893.2); contains InterPro domain Protein of unknown function DUF791; (InterPro:IPR008509)",85,460,0,826,99.13606911
Solyc03g083350.2.1,-1.366696023,5.967669627,0.02048528,"Ubiquitin (AHRD V1 **-- Q9FNF8_ARATH); contains Interpro domain(s)  IPR000403  Phosphatidylinositol 3- and 4-kinase, catalytic ",AT5G24240,NA,"phosphatidylinositol 3- and 4-kinase family protein / ubiquitin family protein; similar to phosphatidylinositol 3- and 4-kinase family protein / ubiquitin family protein [Arabidopsis thaliana] (TAIR:AT2G46500.2); similar to Phosphatidylinositol 3- and 4-kinase, catalytic; Ubiquitin [Medicago truncatula] (GB:ABE80823.1); contains InterPro domain Phosphatidylinositol 3- and 4-kinase, catalytic; (InterPro:IPR000403); contains InterPro domain Ubiquitin; (InterPro:IPR000626)",61.39,575,0,729,98.79518072
Solyc03g083770.1.1,-1.686059456,3.821856696,0.022800304,Pectinesterase (AHRD V1 ***- C0PST8_PICSI); contains Interpro domain(s)  IPR006501  Pectinesterase inhibitor ,AT5G62360,NA,invertase/pectin methylesterase inhibitor family protein; similar to invertase/pectin methylesterase inhibitor family protein / DC 1.2 homolog (FL5-2I22) [Arabidopsis thaliana] (TAIR:AT5G62350.1); similar to pectin methylesterase inhibitor isoform [Solanum phureja] (GB:ABG49144.1); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501),58.9,163,2.00E-51,198,80.59701493
Solyc03g093310.2.1,1.2392626,4.659258298,0.041174441,F-box family protein (AHRD V1 ***- B9H075_POPTR); contains Interpro domain(s)  IPR001810  Cyclin-like F-box ,AT5G07670,NA,"F-box family protein; similar to F-box family protein [Arabidopsis thaliana] (TAIR:AT5G51380.1); similar to Os02g0658500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047636.1); similar to Os11g0641200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001068351.1); similar to Leucine Rich Repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA95013.1); contains InterPro domain Cyclin-like F-box; (InterPro:IPR001810)",59.16,404,3.00E-128,455,80.23952096
Solyc03g093350.2.1,-1.099175913,4.676074561,0.044925085,"RNA-binding protein 39 (AHRD V1 *--- RBM39_PONAB); contains Interpro domain(s)  IPR012677  Nucleotide-binding, alpha-beta plait ",AT5G51300,NA,"nucleic acid binding / nucleotide binding / zinc ion binding; similar to KH domain-containing quaking protein, putative [Arabidopsis thaliana] (TAIR:AT1G09660.1); similar to OSJNBa0044M19.2 [Oryza sativa (japonica cultivar-group)] (GB:CAE05015.1); similar to Os04g0385700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052619.1); similar to Splicing factor 1/branch point binding protein (RRM superfamily) (ISS) [Ostreococcus tauri] (GB:CAL55634.1); contains InterPro domain Nucleotide-binding, alpha-beta plait; (InterPro:IPR012677); contains InterPro domain KH; (InterPro:IPR004087); contains InterPro domain Zinc finger, CCHC-type; (InterPro:IPR001878); contains InterPro domain RNA-binding region RNP-1 (RNA recognition motif); (InterPro:IPR000504); contains InterPro domain KH, type 1; (InterPro:IPR004088)",63.98,683,0,706,87.56906077
Solyc03g093880.2.1,-1.792965504,3.450406856,0.022154147,UPF0406 protein C16orf57 homolog (AHRD V1 *-*- CP057_MOUSE); contains Interpro domain(s)  IPR019146  Unidentified protein family UPF0406 ,AT5G51170,NA,"similar to Os02g0651000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047590.1); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:BAD26563.1); contains domain FAMILY NOT NAMED (PTHR13522); contains domain gb def: Arabidopsis thaliana genomic DNA, chromosome 5, P1 clone:MWD22 (Hypothetical pro (PTHR13522:SF1)",66.37,223,2.00E-77,285,77.08333333
Solyc03g097670.2.1,-1.712516159,5.294491336,0.00768414,"ATP binding protein (AHRD V1 **-- D7LS09_ARALY); contains Interpro domain(s)  IPR003594  ATP-binding region, ATPase-like ",AT3G48770,NA,"ATP binding / DNA binding; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G28020.1); similar to Os11g0514000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067963.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABA98229.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABA93879.1); contains InterPro domain Protein of unknown function DUF1544; (InterPro:IPR011523); contains InterPro domain Zinc finger, BED-type predicted; (InterPro:IPR003656); contains InterPro domain ATP-binding region, ATPase-like; (InterPro:IPR003594)",53.15,1716,0,1732,99.06487434
Solyc03g098290.2.1,-2.818611115,3.648517576,0.019989819,"Sucrose synthase (AHRD V1 **** Q9FHU4_ARATH); contains Interpro domain(s)  IPR012820  Sucrose synthase, plants and cyanobacteria ",AT1G73370,ATSUS6,Encodes a protein with sucrose synthase activity (SUS6).,69.03,846,0,1234,94.7309417
Solyc03g098420.2.1,3.248754689,5.300930092,4.16E-07,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L2Q7_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT3G02010,NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G27610.1); similar to Pentatricopeptide repeat domain containing protein, putative [Solanum demissum] (GB:AAU90328.2); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAD45498.1); similar to P0402A09.8 [Oryza sativa (japonica cultivar-group)] (GB:BAB62625.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",58.66,791,0,958,95.85365854
Solyc03g111120.2.1,4.065429313,4.681562314,1.89E-08,Malate synthase (AHRD V1 ***- B9RAK0_RICCO); contains Interpro domain(s)  IPR001465  Malate synthase ,AT5G03860,MLS,Encodes a protein with malate synthase activity.,79,219,1.00E-106,382,88.97959184
Solyc03g111160.2.1,2.28412403,4.638036644,0.000687488,"Dual-specificity protein-like phosphatase 3 (AHRD V1 **-- Q3S4H5_MAIZE); contains Interpro domain(s)  IPR020422  Dual specificity phosphatase, subgroup, catalytic domain ",AT3G52180,ATPTPKIS1,Encodes a plant-specific protein phosphatase that contains a protein tyrosine phosphatase (PTP) catalytic domain and a kinase interaction sequence (KIS) domain. This protein interacts with the plant SnRK AKIN11. Binds starch. Localized in the chloroplast.,62.83,382,7.00E-131,463,99.46380697
Solyc03g111400.1.1,2.950692772,3.058012581,0.002043371,Xanthine/uracil permease family protein (AHRD V1 ***- D7L9S9_ARALY); contains Interpro domain(s)  IPR006043  Xanthine/uracil/vitamin C permease ,AT5G50300,ATAZG2,xanthine/uracil/vitamin C permease family protein; similar to xanthine/uracil permease family protein [Arabidopsis thaliana] (TAIR:AT3G10960.1); similar to hypothetical protein CIMG_03715 [Coccidioides immitis RS] (GB:XP_001244274.1); similar to Os11g0427700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067781.1); contains InterPro domain Xanthine/uracil/vitamin C permease; (InterPro:IPR006043),64.73,533,0,669,99.43714822
Solyc03g111720.2.1,1.322309345,5.190078039,0.026965447,Peptide methionine sulfoxide reductase msrA (AHRD V1 **** D7E9W5_METEZ); contains Interpro domain(s)  IPR002569  Methionine sulphoxide reductase A ,AT5G61640,ATMSRA1,ubiquitous enzyme that repairs oxidatively damaged proteins,65.31,196,8.00E-73,269,97.96954315
Solyc03g111770.2.1,1.449126173,5.15731065,0.015128906,Abhydrolase domain-containing protein FAM108B1 (AHRD V1 **-- C0HAS5_SALSA); contains Interpro domain(s)  IPR000073  Alpha/beta hydrolase fold-1 ,AT4G24760,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G14390.1); similar to Esterase/lipase/thioesterase [Medicago truncatula] (GB:ABD32255.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379),76.14,373,2.00E-144,509,99.19354839
Solyc03g112010.2.1,1.90974121,4.195636219,0.006073622,Cytochrome P450,AT3G48320,CYP71A21,putative cytochrome P450,51.41,496,9.00E-140,493,97.39478958
Solyc03g112580.2.1,-1.848831024,3.656120654,0.011651883,"Receptor like kinase, RLK",AT4G26540,NA,"protein kinase family protein; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT3G24240.1); similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT5G48940.1); similar to ATP binding / protein serine/threonine kinase [Arabidopsis thaliana] (TAIR:AT5G56040.2); similar to putative receptor protein kinase [Oryza sativa (japonica cultivar-group)] (GB:BAD10022.1); similar to putative Receptor-like protein kinase precursor [Oryza sativa (japonica cultivar-group)] (GB:BAD46328.1); similar to CLAVATA-like kinase [Triticum aestivum] (GB:CAJ19346.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, typical subtype; (InterPro:IPR003591); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)",54.2,1083,0,1031,96.65461121
Solyc03g112590.2.1,2.372673549,3.065547599,0.005740832,"Cell division protease ftsH homolog (AHRD V1 *--- FTSH_ODOSI); contains Interpro domain(s)  IPR005938  ATPase, AAA-type, CDC48 ",AT5G03340,NA,"(Cell division control protein 48 homolog E); ATPase; Identical to Cell division control protein 48 homolog E (AtCDC48e) (Transitional endoplasmic reticulum ATPase E) (CDC48E) [Arabidopsis Thaliana] (GB:Q9LZF6); similar to cell division cycle protein 48, putative / CDC48, putative [Arabidopsis thaliana] (TAIR:AT3G53230.1); similar to CDC48 (CELL DIVISION CYCLE 48), ATPase [Arabidopsis thaliana] (TAIR:AT3G09840.1); similar to putative spindle disassembly related protein CDC48 [Nicotiana tabacum] (GB:ABF59516.1); similar to Cell division cycle protein 48 homolog (Valosin-containing protein homolog) (VCP) (GB:P54774); similar to Cell division cycle protein 48, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:AAP53974.2); contains InterPro domain Aspartate decarboxylase-like fold; (InterPro:IPR009010); contains InterPro domain AAA-protein subdomain; (InterPro:IPR003960); contains InterPro domain AAA ATPase, CDC48; (InterPro:IPR005938); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase VAT, N-terminal; (InterPro:IPR003338); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)",88.74,799,0,1437,95.67307692
Solyc03g113190.1.1,-1.345469073,5.028789214,0.027645663,"Phosphoribosylanthranilate transferase (Fragment) (AHRD V1 *--- Q43085_PEA); contains Interpro domain(s)  IPR013583  Phosphoribosyltransferase C-terminal, plant ",AT1G74720,QKY,"C2 domain-containing protein; similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT3G03680.1); similar to NTRB (NADPH-dependent thioredoxin reductase B) [Arabidopsis thaliana] (TAIR:AT4G11610.1); similar to C2 domain-containing protein [Arabidopsis thaliana] (TAIR:AT5G17980.1); similar to putative phosphoribosyltransferase [Oryza sativa (japonica cultivar-group)] (GB:BAB89913.1); similar to putative phosphoribosyltransferase [Oryza sativa (japonica cultivar-group)] (GB:AAP68393.1); similar to C2 [Medicago truncatula] (GB:ABE85066.1); contains InterPro domain C2; (InterPro:IPR000008); contains InterPro domain Phosphoribosyltransferase C-terminal, plant; (InterPro:IPR013583); contains InterPro domain C2 calcium/lipid-binding region, CaLB; (InterPro:IPR008973)",72.16,1067,0,1471,97.32824427
Solyc03g113390.2.1,1.729218231,5.317390454,0.004490864,Calcium-dependent protein kinase 1 (AHRD V1 **** A9Z0P8_DATME); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ,AT1G18890,ATCDPK1,encodes a calcium-dependent protein kinase whose gene expression is induced by dehydration and high salt. Kinase activity could not be detected in vitro.,80,545,0,871,99.62894249
Solyc03g113510.1.1,-2.375424641,3.008051063,0.029756559,Contig An16c0080 complete genome (AHRD V1 ***- A2R766_ASPNC),AT1G16770,NA,similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAD10260.1),65.24,328,4.00E-95,344,99.07692308
