ITAG,logFC,logCPM,PValue,SGN_annotation,AGI,symbol,gene_name,X..identity,alignment.length,e.value,bit.score,percent.query.align
Solyc03g093240.2.1,2.3303144,5.20569111,0.042205975,"GTP-binding protein YqeH (AHRD V1 **-- C6VPQ3_LACPJ); contains Interpro domain(s)  IPR002917  GTP-binding protein, HSR1-related ",AT3G47450,ATNOA1,Encodes a distinct nitric oxide synthase that regulates growth and hormonal signaling in plants. NOS1 also attenuates oxidative stress and reactive oxygen species (ROS). Located in mitochondrion it also seems to be involved in regulating leaf senescence and cell death. AtNOS1 is involved in nitric oxide biosynthesis in response to ABA but not exogenous H2O2.,66.3,540,0,693,94.65240642
Solyc03g097110.2.1,-3.131966284,8.757963351,0.006773304,RNA recognition motif-containing protein (AHRD V1 **-- D7M9G3_ARALY); contains Interpro domain(s)  IPR001395  Aldo/keto reductase ,AT4G17720,NA,"RNA recognition motif (RRM)-containing protein; similar to RNA recognition motif (RRM)-containing protein [Arabidopsis thaliana] (TAIR:AT5G46870.1); similar to RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain) containing protein [Brassica oleracea] (GB:ABD65610.1); similar to RNA recognition motif (RRM)-containing protein [Brassica oleracea] (GB:ABD65158.1); contains InterPro domain Nucleotide-binding, alpha-beta plait; (InterPro:IPR012677); contains InterPro domain RNA-binding region RNP-1 (RNA recognition motif); (InterPro:IPR000504)",66.55,275,1.00E-97,352,96.77419355
Solyc03g098420.2.1,4.524749809,6.348361104,0.000363988,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L2Q7_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT3G02010,NA,"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G27610.1); similar to Pentatricopeptide repeat domain containing protein, putative [Solanum demissum] (GB:AAU90328.2); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAD45498.1); similar to P0402A09.8 [Oryza sativa (japonica cultivar-group)] (GB:BAB62625.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)",58.66,791,0,958,95.85365854
Solyc03g111120.2.1,3.937350671,6.449914964,0.001657644,Malate synthase (AHRD V1 ***- B9RAK0_RICCO); contains Interpro domain(s)  IPR001465  Malate synthase ,AT5G03860,MLS,Encodes a protein with malate synthase activity.,79,219,1.00E-106,382,88.97959184
Solyc03g111160.2.1,2.236539953,5.776238209,0.025848362,"Dual-specificity protein-like phosphatase 3 (AHRD V1 **-- Q3S4H5_MAIZE); contains Interpro domain(s)  IPR020422  Dual specificity phosphatase, subgroup, catalytic domain ",AT3G52180,ATPTPKIS1,Encodes a plant-specific protein phosphatase that contains a protein tyrosine phosphatase (PTP) catalytic domain and a kinase interaction sequence (KIS) domain. This protein interacts with the plant SnRK AKIN11. Binds starch. Localized in the chloroplast.,62.83,382,7.00E-131,463,99.46380697
Solyc03g111390.2.1,1.825756111,7.257468681,0.046962817,Kelch domain-containing protein 4 (AHRD V1 ***- B2VXE7_PYRTR); contains Interpro domain(s)  IPR015915  Kelch-type beta propeller ,AT5G50310,NA,"kelch repeat-containing protein; similar to kelch repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G07720.1); similar to Os04g0483600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053126.1); similar to H0805A05.4 [Oryza sativa (indica cultivar-group)] (GB:CAH67474.1); similar to OSJNBa0081L15.6 [Oryza sativa (japonica cultivar-group)] (GB:CAE03144.2); contains InterPro domain Kelch; (InterPro:IPR011498); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Kelch repeat; (InterPro:IPR006652)",72.67,644,0,827,93.35302806
Solyc03g111720.2.1,2.368075667,6.288969361,0.019771964,Peptide methionine sulfoxide reductase msrA (AHRD V1 **** D7E9W5_METEZ); contains Interpro domain(s)  IPR002569  Methionine sulphoxide reductase A ,AT5G61640,ATMSRA1,ubiquitous enzyme that repairs oxidatively damaged proteins,65.31,196,8.00E-73,269,97.96954315
Solyc03g111770.2.1,2.875105047,5.821758138,0.009331817,Abhydrolase domain-containing protein FAM108B1 (AHRD V1 **-- C0HAS5_SALSA); contains Interpro domain(s)  IPR000073  Alpha/beta hydrolase fold-1 ,AT4G24760,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G14390.1); similar to Esterase/lipase/thioesterase [Medicago truncatula] (GB:ABD32255.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379),76.14,373,2.00E-144,509,99.19354839
Solyc03g112010.2.1,2.00513345,5.139233024,0.049472637,Cytochrome P450,AT3G48320,CYP71A21,putative cytochrome P450,51.41,496,9.00E-140,493,97.39478958
Solyc03g115220.2.1,-2.860024493,5.956347327,0.045455595,Cytochrome P450,AT5G07990,CYP75B1,Required for flavonoid 3' hydroxylase activity.,69.02,468,0,659,90.29126214
Solyc03g118310.2.1,4.121062381,7.143305578,0.000302297,BHLH transcription factor (AHRD V1 *-** A9YWR2_MEDTR); contains Interpro domain(s)  IPR011598  Helix-loop-helix DNA-binding ,AT3G26744,ATICE1,"Encodes a MYC-like bHLH transcriptional activator that binds specifically to the MYC recognition sequences in the CBF3 promoter. Mutants are defective in cold-regulated gene expression. Cold stress triggers protein degradation of nuclear GFPICE1  protein, and the RING finger protein HOS1 is required.",53.7,432,1.00E-98,357,75.99243856
Solyc03g120540.2.1,-3.150142312,6.02202725,0.010586285,Isochorismatase hydrolase-like (AHRD V1 ***- Q6K7V7_ORYSJ); contains Interpro domain(s)  IPR000868  Isochorismatase-like ,AT3G16190,NA,isochorismatase hydrolase family protein; similar to isochorismatase hydrolase family protein [Arabidopsis thaliana] (TAIR:AT5G23220.1); similar to isochorismatase hydrolase-like [Oryza sativa (japonica cultivar-group)] (GB:BAD21815.1); similar to Os02g0276400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046544.1); contains InterPro domain Isochorismatase hydrolase; (InterPro:IPR000868),69.79,192,6.00E-66,246,95.95959596
Solyc04g007660.1.1,2.345796532,5.649048221,0.043876702,SMP-30/Gluconolaconase/LRE domain protein (AHRD V1 ***- A5FD91_FLAJ1); contains Interpro domain(s)  IPR013658  SMP-30/Gluconolaconase/LRE-like region ,AT2G01410,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G16760.1); similar to Os01g0606100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043524.1); similar to hypothetical protein gll2823 [Gloeobacter violaceus PCC 7421] (GB:NP_925769.1); contains InterPro domain Soluble quinoprotein glucose dehydrogenase; (InterPro:IPR011041),53.68,380,2.00E-103,372,98.37837838
Solyc04g008520.2.1,2.529170847,7.510258034,0.010793024,Outer envelope protein (AHRD V1 ***- Q4LDF9_PEA),AT2G43950,ATOEP37,Constitutes a peptide sensitive ion  channel in chloroplast outer membranes. Accumulates in germinating  seeds and developing embryos.,70.31,293,7.00E-119,423,85.88235294
Solyc04g009210.1.1,2.390458649,5.391758265,0.025866553,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LZR6_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT5G08305,NA,NA,54.46,527,9.00E-170,593,93.75
Solyc04g009620.2.1,4.043448306,6.050861668,0.000996121,Chorismate synthase (AHRD V1 **** A5APN1_VITVI); contains Interpro domain(s)  IPR000453  Chorismate synthase ,AT1G48850,EMB1144,"EMB1144 (EMBRYO DEFECTIVE 1144); chorismate synthase; Identical to Chorismate synthase, chloroplast precursor (EC 4.2.3.5) (5- enolpyruvylshikimate-3-phosphate phospholyase) [Arabidopsis Thaliana] (GB:P57720;GB:Q570J9;GB:Q93ZI3); similar to 3-phosphoshikimate 1-carboxyvinyltransferase, putative / 5-enolpyruvylshikimate-3-phosphate, putative / EPSP synthase, putative [Arabidopsis thaliana] (TAIR:AT1G48860.1); similar to Chorismate synthase 1, chloroplast precursor (5-enolpyruvylshikimate-3-phosphate phospholyase 1) (GB:Q42884); similar to putative chorismate synthase [Fagus sylvatica] (GB:ABA54870.1); similar to Chorismate synthase, chloroplast precursor (5-enolpyruvylshikimate-3-phosphate phospholyase) (GB:P27793); contains InterPro domain Chorismate synthase; (InterPro:IPR000453)",78.5,428,0,641,97.91666667
Solyc04g009950.2.1,-2.996624707,10.26283731,0.008304083,Pre-mRNA splicing factor (AHRD V1 **-- C5K279_AJEDS); contains Interpro domain(s)  IPR015495  Myb transcription factor ,AT1G09770,ATCDC5,member of MYB3R- and R2R3- type MYB- encoding genes,73.55,809,0,1066,80.97165992
Solyc04g010250.2.1,-2.801444169,5.037436186,0.023674143,Lipase-like protein (AHRD V1 **-- Q9M3D1_ARATH); contains Interpro domain(s)  IPR000073  Alpha/beta hydrolase fold-1 ,AT2G39420,NA,"esterase/lipase/thioesterase family protein; similar to hydrolase, alpha/beta fold family protein [Arabidopsis thaliana] (TAIR:AT2G39410.2); similar to Os12g0262700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066522.1); similar to Os05g0363100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055317.1); similar to Alpha/beta hydrolase [Medicago truncatula] (GB:ABE84979.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)",62.62,313,3.00E-125,444,97.5
Solyc04g017680.2.1,2.086636108,6.920554639,0.029849104,"50S ribosomal protein L22-like (AHRD V1 ***- Q5ZDK4_ORYSJ); contains Interpro domain(s)  IPR005727  Ribosomal protein L22, bacterial-type ",AT4G28360,NA,"ribosomal protein L22 family  protein; similar to structural constituent of ribosome [Arabidopsis thaliana] (TAIR:AT1G52370.2); similar to Os01g0616500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043578.1); similar to 50S ribosomal protein L22 [Sinorhizobium meliloti 1021] (GB:NP_385467.1); similar to 50S ribosomal protein L22 [Sinorhizobium medicae WSM419] (GB:ZP_01415501.1); contains InterPro domain Ribosomal protein L22, bacterial and organelle form; (InterPro:IPR005727); contains InterPro domain Ribosomal protein L22/L17; (InterPro:IPR001063)",60.54,261,7.00E-81,296,94.48529412
Solyc04g039940.1.1,4.421390378,6.803101244,0.000314016,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LHR6_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT2G35030,NA,pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT4G02750.1); similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G09410.1); similar to hypothetical protein LOC_Os11g24530 [Oryza sativa (japonica cultivar-group)] (GB:AAX92992.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),56.33,561,0,679,79.32011331
Solyc04g049090.2.1,-2.609547896,6.914802381,0.029640206,MLO-like protein 17 (AHRD V1 ***- C6EWF0_VITVI); contains Interpro domain(s)  IPR004326  Mlo-related protein ,AT1G61560,ATMLO6,"A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO6 belongs to the clade IV, with AtMLO2, AtMLO3 and AtMLO12. The gene is expressed during early seedling growth, in roots and lateral root primordia, in flower and fruit abscission zone, in vascular system of cotyledons, young leaves and petals, in mature rosette leaves, in anthers, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s).",56.07,535,2.00E-168,588,97.04724409
Solyc04g051190.2.1,2.122575123,5.809740467,0.029878943,Cytochrome P450,AT1G31800,CYP97A3,Encodes a protein with &#946;-ring carotenoid hydroxylase activity.,75.96,599,0,910,97.68976898
Solyc04g054740.2.1,2.549465035,5.512504914,0.017454649,Inositol-3-phosphate synthase (AHRD V1 ***- C4PW06_ARATH); contains Interpro domain(s)  IPR002587  Myo-inositol-1-phosphate synthase ,AT5G10170,ATMIPS3,"inositol-3-phosphate synthase, putative / myo-inositol-1-phosphate synthase, putative / MI-1-P synthase, putative; Identical to Probable inositol-3-phosphate synthase isozyme 3 (EC 5.5.1.4) (Myo- inositol-1-phosphate synthase 3) (MI-1-P synthase 3) (IPS 3) [Arabidopsis Thaliana] (GB:Q9LX12); similar to MI-1-P SYNTHASE (Myo-inositol-1-phosphate synthase), inositol-3-phosphate synthase [Arabidopsis thaliana] (TAIR:AT4G39800.1); similar to inositol-3-phosphate synthase isozyme 2 / myo-inositol-1-phosphate synthase 2 / MI-1-P synthase 2 / IPS 2 [Arabidopsis thaliana] (TAIR:AT2G22240.1); similar to Inositol-3-phosphate synthase (Myo-inositol-1-phosphate synthase) (MI-1-P synthase) (IPS) (GB:Q9LW96); similar to 4D11_18 [Brassica rapa subsp. pekinensis] (GB:AAZ67532.1); similar to Inositol-3-phosphate synthase (Myo-inositol-1-phosphate synthase) (MI-1-P synthase) (IPS) (GB:Q9SSV4); contains InterPro domain Myo-inositol-1-phosphate synthase, GAPDH-like; (InterPro:IPR013021); contains InterPro domain Myo-inositol-1-phosphate synthase; (InterPro:IPR002587)",89.8,510,0,947,99.60861057
Solyc04g055180.2.1,2.127124419,6.383553819,0.033357799,Oxidation resistance 1-like protein (AHRD V1 *--- Q6Z157_ORYSJ); contains Interpro domain(s)  IPR006571  TLDc ,AT4G39870,NA,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G05590.2); similar to Os06g0221100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057175.1); similar to Os02g0754000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048151.1); similar to TLD, putative [Medicago truncatula] (GB:ABE87991.1); contains InterPro domain TLDc; (InterPro:IPR006571)",51.26,396,2.00E-92,336,92.73182957
Solyc04g057980.2.1,4.094426258,7.680027111,0.000294934,NAD(P)H-quinone oxidoreductase subunit M (AHRD V1 *-*- D8G7H3_9CYAN); contains Interpro domain(s)  IPR018922  NAD(P)H-quinone oxidoreductase subunit M ,AT4G37925,NDH-M,Encodes subunit NDH-M of NAD(P)H:plastoquinone dehydrogenase complex (Ndh complex) present in the thylakoid membrane of chloroplasts. This subunit is thought to be required for Ndh complex assembly.,61.39,202,2.00E-65,245,94.33962264
Solyc04g063350.2.1,-2.778047588,5.926733728,0.028196328,"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) (AHRD V1 **** A1U0F1_MARAV); contains Interpro domain(s)  IPR001017  Dehydrogenase, E1 component ",AT1G21400,NA,"2-oxoisovalerate dehydrogenase, putative / 3-methyl-2-oxobutanoate dehydrogenase, putative / branched-chain alpha-keto acid dehydrogenase E1 alpha subunit, putative; similar to 2-oxoisovalerate dehydrogenase, putative / 3-methyl-2-oxobutanoate dehydrogenase, putative / branched-chain alpha-keto acid dehydrogenase E1 alpha subunit, putative [Arabidopsis thaliana] (TAIR:AT5G09300.1); similar to 2-oxoisovalerate dehydrogenase alpha subunit, mitochondrial precursor, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA95968.2); contains InterPro domain Dehydrogenase, E1 component; (InterPro:IPR001017)",65.35,430,1.00E-173,606,90.69767442
Solyc04g064740.2.1,3.479455148,6.666930204,0.00189789,"Os06g0207500 protein (Fragment) (AHRD V1 ***- Q0DDQ9_ORYSJ); contains Interpro domain(s)  IPR004253  Protein of unknown function DUF231, plant ",AT1G48880,TBL7,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G06080.2); similar to Os01g0880400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044993.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABA91480.2); similar to Os05g0426300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055601.1); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)",58.58,268,2.00E-94,342,79.45619335
Solyc04g071260.2.1,3.516095574,5.15883049,0.006598418,Actin (AHRD V1 ***- Q5XPX5_SACOF); contains Interpro domain(s)  IPR004000  Actin/actin-like ,AT3G12110,ACT11,Encodes an actin that is expressed predominantly during reproductive development.,91.51,377,0,734,99.47089947
Solyc04g071890.2.1,-2.236247747,8.926804188,0.046009441,"Peroxidase 4 (AHRD V1 **** B7UCP4_LITCN); contains Interpro domain(s)  IPR002016  Haem peroxidase, plant/fungal/bacterial ",AT1G71695,NA,"peroxidase 12 (PER12) (P12) (PRXR6); Identical to Peroxidase 12 precursor (EC 1.11.1.7) (Atperox P12) (PRXR6) (ATP4a) (PER12) [Arabidopsis Thaliana] (GB:Q96520;GB:Q43734); similar to peroxidase, putative [Arabidopsis thaliana] (TAIR:AT4G08770.1); similar to peroxidase [Nicotiana tabacum] (GB:AAK52084.1); contains InterPro domain Haem peroxidase; (InterPro:IPR010255); contains InterPro domain Haem peroxidase, plant/fungal/bacterial; (InterPro:IPR002016); contains InterPro domain Plant peroxidase; (InterPro:IPR000823)",62.42,322,2.00E-123,439,91.69054441
Solyc04g072850.2.1,-3.201743762,8.588418814,0.006365252,"Alpha-L-arabinofuranosidase/beta-D-xylosidase (AHRD V1 **** D9D7L0_MALDO); contains Interpro domain(s)  IPR001764  Glycoside hydrolase, family 3, N-terminal ",AT1G78060,NA,"glycosyl hydrolase family 3 protein; similar to BXL1 (BETA-XYLOSIDASE 1), hydrolase, hydrolyzing O-glycosyl compounds [Arabidopsis thaliana] (TAIR:AT5G49360.1); similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT5G10560.1); similar to glycosyl hydrolase family 3 protein [Arabidopsis thaliana] (TAIR:AT3G19620.1); similar to Glycosyl hydrolase family 3 C terminal domain, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX96800.1); similar to beta-D-xylosidase [Oryza sativa (japonica cultivar-group)] (GB:AAX92971.1); similar to beta-D-xylosidase [Hordeum vulgare] (GB:AAK38482.1); contains InterPro domain Glycoside hydrolase, family 3, C-terminal; (InterPro:IPR002772); contains InterPro domain Glycoside hydrolase, family 3, N-terminal; (InterPro:IPR001764)",66.31,751,0,1011,96.39175258
Solyc04g074380.2.1,-7.640960665,12.37389039,9.00E-08,UDP-glucuronosyltransferase (AHRD V1 **-* Q5UB81_ARATH); contains Interpro domain(s)  IPR002213  UDP-glucuronosyl/UDP-glucosyltransferase ,AT1G22380,AtUGT85A3,"transcription factor/ transferase, transferring glycosyl groups; similar to UDP-glucoronosyl/UDP-glucosyl transferase family protein [Arabidopsis thaliana] (TAIR:AT1G22360.1); similar to UDP-glucoronosyl/UDP-glucosyl transferase family protein [Arabidopsis thaliana] (TAIR:AT1G22340.1); similar to UGT85A1 (UDP-glucosyl transferase 85A1), UDP-glycosyltransferase/ transferase, transferring glycosyl groups / transferase, transferring hexosyl groups [Arabidopsis thaliana] (TAIR:AT1G22400.1); similar to glycosyltransferase NTGT5b [Nicotiana tabacum] (GB:BAD93690.1); similar to glycosyltransferase NTGT5a [Nicotiana tabacum] (GB:BAD93689.1); contains InterPro domain UDP-glucuronosyl/UDP-glucosyltransferase; (InterPro:IPR002213)",61.78,484,5.00E-178,620,99.17184265
Solyc04g074390.2.1,-6.950866025,10.75035346,7.99E-07,UDP-glucuronosyltransferase (AHRD V1 **-* Q5UB81_ARATH); contains Interpro domain(s)  IPR002213  UDP-glucuronosyl/UDP-glucosyltransferase ,AT1G22360,AtUGT85A2,"UDP-glucoronosyl/UDP-glucosyl transferase family protein; similar to UDP-glucoronosyl/UDP-glucosyl transferase family protein [Arabidopsis thaliana] (TAIR:AT1G22340.1); similar to transcription factor/ transferase, transferring glycosyl groups [Arabidopsis thaliana] (TAIR:AT1G22380.1); similar to UGT85A1 (UDP-glucosyl transferase 85A1), UDP-glycosyltransferase/ transferase, transferring glycosyl groups / transferase, transferring hexosyl groups [Arabidopsis thaliana] (TAIR:AT1G22400.1); similar to glycosyltransferase NTGT5b [Nicotiana tabacum] (GB:BAD93690.1); similar to glycosyltransferase NTGT5a [Nicotiana tabacum] (GB:BAD93689.1); contains InterPro domain UDP-glucuronosyl/UDP-glucosyltransferase; (InterPro:IPR002213)",62.08,480,5.00E-175,610,98.3436853
Solyc04g076070.1.1,-2.589889021,7.58697981,0.025777529,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7LXV6_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT5G18475,NA,"pentatricopeptide (PPR) repeat-containing protein; similar to MEE40 (maternal effect embryo arrest 40), binding [Arabidopsis thaliana] (TAIR:AT3G53700.1); similar to fertility restorer homologue A-like [Oryza sativa (japonica cultivar-group)] (GB:BAD19365.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885)",54.12,486,7.00E-153,537,94.7265625
Solyc04g076300.2.1,2.37146857,6.296438967,0.01926545,Transporter small conductance mechanosensitive ion channel (MscS) family (AHRD V1 *-** A7ZLG1_ECO24); contains Interpro domain(s)  IPR006685  Mechanosensitive ion channel MscS ,AT1G58200,MSL3,"A member of MscS-like gene family, structurally very similar to MSL2, comprising of an N-terminal chloroplast transit peptide, five trans-membrane helices and a C-terminal cytoplasmic domain. Mutant plants showed abnormalities in the size and shape of plastids. MSL3-GFP was localized to discrete foci on the plastid envelope and co-localize with the plastid division protein AtMinE. MSL3 was capable of increasing the osmotic-shock survival of a mutant bacterial strain lacking MS-ion-channel activity.",55.12,664,0,679,91.90340909
Solyc04g077930.2.1,2.37180197,6.560882553,0.020937097,Activating signal cointegrator 1 complex subunit 2 (AHRD V1 *--- Q5E9R9_BOVIN); contains Interpro domain(s)  IPR003892  Ubiquitin system component Cue ,AT1G27752,NA,similar to Os03g0205000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049312.1); similar to PREDICTED: similar to Activating signal cointegrator 1 complex subunit 2 [Strongylocentrotus purpuratus] (GB:XP_794144.2); contains InterPro domain UBA-like; (InterPro:IPR009060); contains InterPro domain Ubiquitin system component Cue; (InterPro:IPR003892),55.42,812,0,684,87.48627881
Solyc04g078250.2.1,2.08683945,5.647073225,0.043876702,Manganese transport protein mntH (AHRD V1 **-* MNTH_LACBR); contains Interpro domain(s)  IPR001046  Natural resistance-associated macrophage protein ,AT1G47240,ATNRAMP2,Member of the NRAMP2 gene family of metal ion transporters.,76.91,446,0,701,85.57692308
Solyc04g078940.2.1,1.951043406,7.970208589,0.035581844,"Vacuolar import and degradation protein VID27 (AHRD V1 *--- B3LP56_YEAS1); contains Interpro domain(s)  IPR013863  Vacuolar import and degradation, Vid27-related ",AT4G33400,NA,dem protein-related / defective embryo and meristems protein-related; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G19240.1); similar to DEM2 [Lycopersicon esculentum] (GB:AAQ90244.1); similar to dem [Solanum lycopersicum] (GB:CAA73973.1); similar to DEM2 [Lycopersicon esculentum] (GB:AAQ90245.1); contains InterPro domain Quinonprotein alcohol dehydrogenase-like; (InterPro:IPR011047),68.96,596,0,862,91.78294574
Solyc04g079750.2.1,3.164959981,6.032052639,0.003964496,Octanoyltransferase (AHRD V1 ***- C7QW96_CYAP0); contains Interpro domain(s)  IPR000544  Lipoate-protein ligase B ,AT1G47578,NA,NA,70.27,185,6.00E-78,286,93.87755102
Solyc04g080140.2.1,2.156207973,5.621340001,0.028153649,Myxococcales GC_trans_RRR domain protein (AHRD V1 *-*- B4UJ57_ANASK),AT1G45150,NA,similar to conserved hypothetical protein [Serratia proteamaculans 568] (GB:ZP_01534628.1); similar to Os07g0581300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060105.1),72.57,627,0,977,96.15975422
Solyc04g080610.2.1,1.965087296,6.405346214,0.045188196,Ornithine carbamoyltransferase (AHRD V1 **** Q9SEX4_CANLI); contains Interpro domain(s)  IPR002292  Ornithine carbamoyltransferase ,AT1G75330,OTC,"OTC (ORNITHINE CARBAMOYLTRANSFERASE); amino acid binding / carboxyl- and carbamoyltransferase; Identical to Ornithine carbamoyltransferase, chloroplast precursor (EC 2.1.3.3) (OTCase) (Ornithine transcarbamylase) (OTC) [Arabidopsis Thaliana] (GB:O50039;GB:Q9FWS2); similar to aspartate carabmoyltransferase, chloroplast / aspartate transcarbamylase / ATCase (PYRB) [Arabidopsis thaliana] (TAIR:AT3G20330.1); similar to Ornithine carbamoyltransferase, chloroplast precursor (OTCase) (Ornithine transcarbamylase) (GB:Q43814); contains InterPro domain Aspartate/ornithine carbamoyltransferase; (InterPro:IPR006130); contains InterPro domain Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding region; (InterPro:IPR006131); contains InterPro domain Ornithine carbamoyltransferase; (InterPro:IPR002292); contains InterPro domain Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain; (InterPro:IPR006132)",78.01,341,1.00E-159,559,90.13333333
Solyc04g080670.2.1,-2.454868565,5.929896777,0.046063095,"Inositol pentakisphosphate 2-kinase (AHRD V1 **** A7X641_SOYBN); contains Interpro domain(s)  IPR018009  Inositol-pentakisphosphate 2-kinase, metazoa ",AT5G42810,ATIPK1,"Encodes an inositol tetra-/pentaphosphate 2-kinase, involved in the biosynthesis of phytic acid, a regulator of intracellular signaling, a highly abundant animal antinutrient, and a phosphate and mineral storage compound in plant seeds.",56.84,373,4.00E-113,405,97.38219895
Solyc04g080830.2.1,3.279669523,6.85620435,0.001931016,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KGE6_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT1G19720,NA,pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT1G20230.1); similar to putative pentatricopeptide repeat containing protein [Oryza sativa (japonica cultivar-group)] (GB:AAP21424.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),52.11,877,0,959,91.97465681
Solyc04g081170.2.1,-4.841336986,9.090428861,0.000122508,GAGA-binding transcriptional activator (AHRD V1 ***- A1E2T9_MEDTR); contains Interpro domain(s)  IPR010409  GAGA binding-like ,AT5G42520,ATBPC6,ATBPC6/BBR/BPC6/BPC6 (BASIC PENTACYSTEINE 6); DNA binding / transcription factor; similar to ATBPC4/BBR/BPC4/BPC4 (BASIC PENTACYSTEINE 4) [Arabidopsis thaliana] (TAIR:AT2G21240.2); similar to GAGA-binding transcriptional activator [Cardamine pratensis] (GB:ABG57061.1); contains InterPro domain GAGA binding-like; (InterPro:IPR010409),63.04,349,9.00E-98,353,99.38271605
Solyc04g081400.2.1,3.435320976,6.480064733,0.002297102,Hexokinase 1 (AHRD V1 ***- B6V3C0_CUCME); contains Interpro domain(s)  IPR001312  Hexokinase ,AT1G47840,HXK3,Encodes a putative hexokinase.,64.53,499,6.00E-180,627,98.8
Solyc04g082460.2.1,2.303433138,5.532725572,0.023762965,Catalase (AHRD V1 **** Q8L7J7_CAPAN); contains Interpro domain(s)  IPR018028  Catalase related subgroup ,AT4G35090,CAT2,"Encodes a peroxisomal catalase, highly expressed in bolts and leaves.  mRNA expression patterns show circadian regulation with mRNA levels being high in the subjective early morning.",88.62,492,0,932,99.59432049
