itag,logFC,logCPM,PValue,SGN_annotation,AGI,symbol,gene_name,X..identity,alignment.length,e.value,bit.score,percent.query.align
Solyc04g005380.2.1,-1.707580549,5.050069675,0.033754964,Ninja-family protein Os03g0214200 (AHRD V1 ***- NNJA1_ORYSJ); contains Interpro domain(s)  IPR012463  Protein of unknown function DUF1675 ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc04g009200.2.1,1.572573732,7.624051556,0.033753102,"Glutamate-1-semialdehyde-2 1-aminomutase (AHRD V1 **** D7MPQ2_ARALY); contains Interpro domain(s)  IPR004639  Tetrapyrrole biosynthesis, glutamate-1-semialdehyde aminotransferase ",AT5G63570,GSA1,"Encodes a protein with homology to glutamate-1-semialdehyde 2,1-aminomutase catalyzing the conversion of glutamate-1-semialdehyde (GSA) into 5-amino levulinate. The expression of this gene was demonstrated to be light-induced.",81.93,476,0,753,98.3436853
Solyc03g082620.2.1,1.609752855,6.033117931,0.033667012,Oligopeptide transporter (Fragment) (AHRD V1 **** B0DAK3_LACBS); contains Interpro domain(s)  IPR004813  Oligopeptide transporter OPT superfamily ,AT5G53550,ATYSL3,"YSL3 (YELLOW STRIPE LIKE 3); oligopeptide transporter; similar to YSL2 (YELLOW STRIPE LIKE 2), oligopeptide transporter [Arabidopsis thaliana] (TAIR:AT5G24380.1); similar to YSL1 (YELLOW STRIPE LIKE 1), oligopeptide transporter [Arabidopsis thaliana] (TAIR:AT4G24120.1); similar to YSL7 (YELLOW STRIPE LIKE 7), oligopeptide transporter [Arabidopsis thaliana] (TAIR:AT1G65730.1); similar to YSL transporter 3 [Thlaspi caerulescens] (GB:ABD04075.1); similar to OPT oligopeptide transporter protein [Medicago truncatula] (GB:ABE88405.1); similar to YSL transporter 3 [Thlaspi caerulescens] (GB:ABB76763.1); contains InterPro domain Oligopeptide transporter OPT superfamily; (InterPro:IPR004813)",72.87,656,0,924,98.78603945
Solyc12g033070.1.1,1.639953126,6.124979053,0.033470446,NADH dehydrogenase subunit 5 (Fragment) (AHRD V1 ***- C4PB69_SOLPN); contains Interpro domain(s)  IPR001280  Photosystem I psaA and psaB ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc05g054030.2.1,1.596496534,6.253103499,0.033302498,"C2H2L domain class transcription factor (AHRD V1 **-* D9ZIU3_MALDO); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc11g010310.1.1,1.609772915,5.819199868,0.033292549,"ATP dependent RNA helicase (AHRD V1 *-*- B8BR58_THAPS); contains Interpro domain(s)  IPR014001  DEAD-like helicase, N-terminal ",AT4G01020,NA,"helicase domain-containing protein / IBR domain-containing protein / zinc finger protein-related; similar to helicase domain-containing protein / IBR domain-containing protein / zinc finger protein-related [Arabidopsis thaliana] (TAIR:AT5G10370.1); similar to von Willebrand factor, type C; Zinc finger, RING-type; Zinc finger, C6HC-type; Zinc finger, C2H2-type; ATP-dependent helicase HrpA [Medicago truncatula] (GB:ABE91801.1); similar to 117M18_19 [Brassica rapa] (GB:AAZ66938.1); similar to Zinc finger, RING-type; Zinc finger, C6HC-type; Zinc finger, C2H2-type; ATP-dependent helicase HrpA [Medicago truncatula] (GB:ABE84401.1); contains InterPro domain ATP-dependent helicase, DEAH-box; (InterPro:IPR002464); contains InterPro domain Helicase-associated region; (InterPro:IPR007502); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain Protein of unknown function DUF1605; (InterPro:IPR011709); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Zinc finger, C6HC-type; (InterPro:IPR002867); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841); contains InterPro domain KH, type 1; (InterPro:IPR004088)",53.26,1705,0,1800,98.71043376
Solyc01g102590.2.1,-1.561958478,6.862750484,0.033268784,Eukaryotic translation initiation factor 3 subunit 8-like protein (AHRD V1 *-*- Q9LIL2_ARATH); contains Interpro domain(s)  IPR000717  Proteasome component region PCI ,AT3G56150,ATEIF3C-1,member of eIF3c - eukaryotic initiation factor 3c,67.47,332,2.00E-111,399,80.0486618
Solyc10g080350.1.1,-1.589160098,8.181745665,0.033253021,"DNA-directed RNA polymerase (AHRD V1 ***- B9SL65_RICCO); contains Interpro domain(s)  IPR015699  DNA-directed RNA pol I, largest subunit ",AT3G57660,NRPA1,Encodes a subunit of RNA polymerase I (aka RNA polymerase A).,54.8,1334,0,1380,77.83075089
Solyc10g006230.2.1,1.584354605,7.556795223,0.033113105,"Chlorophyll a-b binding protein 7, chloroplastic (AHRD V1 ***- CB12_SOLLC); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein ",AT3G61470,LHCA2,Encodes a component of the light harvesting antenna complex of photosystem I.,90.83,218,7.00E-118,419,80.07380074
Solyc10g011720.1.1,-1.636019717,3.91281518,0.033103913,DNA-directed RNA polymerase subunit beta&apos&apos (AHRD V1 ***- D3WCH4_NEROL),ATCG00170,RPOC2,RNA polymerase beta' subunit-2,80.17,116,9.00E-52,198,87.78625954
Solyc10g085150.1.1,-1.699311017,3.817047644,0.033097693,Undecaprenyl pyrophosphate synthase (AHRD V1 ***- D8G636_9CYAN); contains Interpro domain(s)  IPR001441  Di-trans-poly-cis-decaprenylcistransferase-like ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc00g022080.1.1,-1.654243849,3.996839178,0.033091031,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc03g078510.1.1,1.913579336,3.710974854,0.033091031,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc11g072510.1.1,-1.652317562,3.996073725,0.033091031,Cinnamoyl-CoA reductase (AHRD V1 **** C3VPA5_9ERIC); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain ,AT5G58490,NA,cinnamoyl-CoA reductase family; similar to cinnamoyl-CoA reductase family [Arabidopsis thaliana] (TAIR:AT2G02400.1); similar to NmrA-like family protein [Solanum demissum] (GB:AAT39306.1); contains InterPro domain NAD-dependent epimerase/dehydratase; (InterPro:IPR001509),73.15,324,2.00E-140,495,99.38461538
Solyc03g063690.1.1,-1.725349337,4.051972836,0.033065491,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7MS71_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT5G52630,MEF1,pentatricopeptide (PPR) repeat-containing protein; similar to binding [Arabidopsis thaliana] (TAIR:AT5G04780.1); similar to Os01g0651100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043729.1); similar to PPR986-12 [Physcomitrella patens] (GB:BAD67155.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),70.43,575,0,785,96.14740369
Solyc01g111620.2.1,-1.626531322,3.728104512,0.033062695,"AT4G35080-like protein (Fragment) (AHRD V1 *--- D6PRD4_9BRAS); contains Interpro domain(s)  IPR011541  Nickel/cobalt transporter, high-affinity ",AT2G16800,NA,high-affinity nickel-transport family protein; similar to high-affinity nickel-transport family protein [Arabidopsis thaliana] (TAIR:AT4G35080.1); similar to Os03g0156700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001049011.1); similar to Os06g0116400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056620.1); similar to Cation transport ATPase (ISS) [Ostreococcus tauri] (GB:CAL57572.1); contains InterPro domain High-affinity nickel-transporter; (InterPro:IPR011541),63.5,389,5.00E-94,341,99.47089947
Solyc07g062110.2.1,-1.748998014,3.686288352,0.033062695,Myosin-like protein (AHRD V1 **-- Q7XIR7_ORYSJ),NA,NA,NA,NA,NA,NA,NA,NA
Solyc08g008480.2.1,-1.668138788,3.670711134,0.033062695,Myb transcription factor (AHRD V1 *--- A5A383_SOLSC); contains Interpro domain(s)  IPR015495  Myb transcription factor ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc10g080900.1.1,-1.757288891,3.681360042,0.033062695,3-oxoacyl-reductase (AHRD V1 **-- B6UEX0_MAIZE); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase ,AT3G55290,NA,short-chain dehydrogenase/reductase (SDR) family protein; similar to oxidoreductase [Arabidopsis thaliana] (TAIR:AT3G55310.1); similar to putative short-chain type alcohol dehydrogenase [Solanum tuberosum] (GB:AAK29646.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347),59.58,287,1.00E-82,302,99.30555556
Solyc06g074630.2.1,1.877652624,3.85880102,0.033031657,"Cellulose synthase-like C6 glycosyltransferase family 2 (AHRD V1 **-* A6N4C3_PHYPA); contains Interpro domain(s)  IPR001173  Glycosyl transferase, family 2 ",AT5G22740,ATCSLA02,encodes a beta-mannan synthase based on in vitro enzyme assays from heterologously expressed protein,76.4,534,0,816,99.62546816
Solyc06g073260.2.1,1.656520872,5.285011819,0.033008682,NAD-dependent epimerase/dehydratase (AHRD V1 **-- C7QWY4_CYAP0); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain ,AT1G09340,CRB,"catalytic/ coenzyme binding; similar to mRNA-binding protein, putative [Arabidopsis thaliana] (TAIR:AT3G63140.1); similar to 38 kDa ribosome-associated protein precursor [Chlamydomonas reinhardtii] (GB:AAO22242.1); similar to Os12g0420200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001066657.1); contains InterPro domain NAD-dependent epimerase/dehydratase; (InterPro:IPR001509)",83.6,378,0,644,99.21052632
Solyc02g067480.2.1,-1.712701693,4.189362811,0.032992522,Pyridine nucleotide-disulfide oxidoreductase (AHRD V1 **-* D3I8P7_9BACT); contains Interpro domain(s)  IPR004792  HI0933-like protein ,AT5G39940,NA,"oxidoreductase; similar to putative carbon dioxide concentrating mechanism protein CcmK [Thermosynechococcus elongatus BP-1] (GB:NP_681937.1); contains InterPro domain Pyridine nucleotide-disulphide oxidoreductase, class I; (InterPro:IPR001100); contains InterPro domain HI0933-like protein; (InterPro:IPR004792)",66.26,409,2.00E-156,549,83.95061728
Solyc01g100800.1.1,-1.840039013,3.552493222,0.032984103,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KB47_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,AT1G56570,NA,pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G22070.1); similar to putative PPR986-12 [Oryza sativa (japonica cultivar-group)] (GB:BAD86909.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990),53.68,611,0,690,99.50738916
Solyc03g113280.2.1,1.924456298,3.272070067,0.032984103,Membrane protein HPP family (AHRD V1 *-*- D9Y9E6_9DELT); contains Interpro domain(s)  IPR007065  HPP ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc06g083500.2.1,1.922100744,2.932343475,0.032984103,Serine/threonine-protein kinase (AHRD V1 **** C6ZRV0_SOYBN); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ,AT3G07070,NA,"protein kinase family protein; similar to kinase [Arabidopsis thaliana] (TAIR:AT3G24790.1); similar to Os02g0513000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046943.1); similar to H0718E12.2 [Oryza sativa (indica cultivar-group)] (GB:CAH66458.1); similar to Os01g0936100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045326.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",60.54,441,3.00E-137,485,98.62700229
Solyc11g072030.1.1,-1.928714399,3.562795984,0.032984103,Non-specific lipid-transfer protein-like protein (AHRD V1 ***- C0KHK0_9CARY); contains Interpro domain(s)  IPR003612  Plant lipid transfer protein/seed storage/trypsin-alpha amylase inhibitor ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc12g021190.1.1,-1.840731442,3.587468138,0.032984103,Dual specificity protein phosphatase (AHRD V1 ***- Q2HSZ6_MEDTR),NA,NA,NA,NA,NA,NA,NA,NA
Solyc09g090540.2.1,1.771461232,3.52455537,0.032950156,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc02g078750.2.1,1.877819051,4.197994263,0.032906004,Receptor protein kinase (AHRD V1 **** Q40096_IPOTF); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ,AT4G03230,NA,"S-locus lectin protein kinase family protein; similar to S-locus lectin protein kinase family protein [Arabidopsis thaliana] (TAIR:AT1G11330.1); similar to ARK3 (Arabidopsis Receptor Kinase 3), kinase [Arabidopsis thaliana] (TAIR:AT4G21380.1); similar to receptor protein kinase [Ipomoea trifida] (GB:AAC23542.1); contains InterPro domain Apple-like; (InterPro:IPR003609); contains InterPro domain S-locus glycoprotein; (InterPro:IPR000858); contains InterPro domain Curculin-like (mannose-binding) lectin; (InterPro:IPR001480); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain PAN-like, type 2; (InterPro:IPR013227); contains InterPro domain EGF-like, type 3; (InterPro:IPR000742); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)",55.03,487,1.00E-138,490,99.3697479
Solyc06g049050.2.1,1.820256791,4.029145307,0.032906004,"Expansin (AHRD V1 ***- O82625_SOLLC); contains Interpro domain(s)  IPR007112  Expansin 45, endoglucanase-like  IPR007117  Pollen allergen/expansin, C-terminal ",AT2G40610,ATEXP8,"member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana.",82.1,229,6.00E-86,313,91.53225806
Solyc03g032190.2.1,-1.605356291,6.161804306,0.032883141,"Cyclin B2 (AHRD V1 **** Q9XGI1_SOLLC); contains Interpro domain(s)  IPR014400  Cyclin, A/B/D/E ",AT1G20610,CYCB2;3,"CYCB2;3 (CYCLIN B2;3); cyclin-dependent protein kinase regulator; similar to CYCB2,4 (CYCLIN B2,4), cyclin-dependent protein kinase regulator [Arabidopsis thaliana] (TAIR:AT1G76310.1); similar to G2/mitotic-specific cyclin-1 (B-like cyclin) (CycMs1) (GB:P46277); contains InterPro domain Cyclin, N-terminal; (InterPro:IPR006671); contains InterPro domain Cyclin-like; (InterPro:IPR011028); contains InterPro domain Cyclin-related; (InterPro:IPR013763); contains InterPro domain Cyclin, C-terminal; (InterPro:IPR004367); contains InterPro domain Cyclin; (InterPro:IPR006670)",60.05,418,5.00E-138,487,95.13888889
Solyc06g073350.2.1,-1.898677041,4.367166597,0.032861075,Calcium-dependent protein kinase 2 (AHRD V1 **** Q3YAT0_PETIN); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase ,AT2G31500,CPK24,member of Calcium Dependent Protein Kinase,67.29,535,0,732,98.32402235
Solyc01g112200.2.1,-1.905206136,3.4636042,0.032838673,Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L8S9_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc03g111390.2.1,-1.548783816,6.902606042,0.032828949,Kelch domain-containing protein 4 (AHRD V1 ***- B2VXE7_PYRTR); contains Interpro domain(s)  IPR015915  Kelch-type beta propeller ,AT5G50310,NA,"kelch repeat-containing protein; similar to kelch repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G07720.1); similar to Os04g0483600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053126.1); similar to H0805A05.4 [Oryza sativa (indica cultivar-group)] (GB:CAH67474.1); similar to OSJNBa0081L15.6 [Oryza sativa (japonica cultivar-group)] (GB:CAE03144.2); contains InterPro domain Kelch; (InterPro:IPR011498); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Kelch repeat; (InterPro:IPR006652)",72.67,644,0,827,93.35302806
Solyc01g086800.2.1,-1.648703183,4.478578298,0.032816074,Histone H3 (AHRD V1 **** Q53NE3_ORYSJ); contains Interpro domain(s)  IPR000164  Histone H3 ,AT5G65360,NA,histone H3; Identical to Histone H3.2 (Histone H3.1) (HTR1) [Arabidopsis Thaliana] (GB:P59226); similar to histone H3 [Arabidopsis thaliana] (TAIR:AT5G10390.1); similar to histone H3 [Arabidopsis thaliana] (TAIR:AT5G10400.1); similar to histone H3 [Arabidopsis thaliana] (TAIR:AT3G27360.1); similar to Histone H3.2 (GB:P68427); contains InterPro domain Histone-fold; (InterPro:IPR009072); contains InterPro domain Histone H3; (InterPro:IPR000164); contains InterPro domain Histone core; (InterPro:IPR007125); contains InterPro domain Histone-fold/TFIID-TAF/NF-Y; (InterPro:IPR007124),97.65,85,9.00E-42,164,97.6744186
Solyc01g111660.2.1,1.583753433,7.754801714,0.032790165,Aquaporin-like protein (AHRD V1 ***- Q8W1A8_PETHY); contains Interpro domain(s)  IPR012269  Aquaporin ,AT4G35100,PIP2;7,a member of the plasma membrane intrinsic protein PIP. functions as aquaporin. Salt-stress-inducible MIP,88.69,283,1.00E-142,501,99.29577465
Solyc03g117580.2.1,-1.6376379,4.535235035,0.032771492,Os08g0272000 protein (Fragment) (AHRD V1 ***- Q0J6S6_ORYSJ),AT1G16000,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G80890.1); similar to Os12g0556400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067003.1); similar to hypothetical protein LOC_Os12g36930 [Oryza sativa (japonica cultivar-group)] (GB:ABA99557.1),63.95,86,2.00E-27,116,93.10344828
Solyc09g059550.1.1,1.791695688,3.818405753,0.032771492,Genomic DNA chromosome 3 P1 clone MJL12 (AHRD V1 *-*- Q9LSG4_ARATH),NA,NA,NA,NA,NA,NA,NA,NA
Solyc07g026660.2.1,1.583801139,8.372207102,0.032687803,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc02g068610.1.1,-1.605395758,4.620495391,0.032684824,Genomic DNA chromosome 5 P1 clone MIK22 (AHRD V1 ***- Q9FFL9_ARATH); contains Interpro domain(s)  IPR002110  Ankyrin ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc02g071220.2.1,1.849079455,4.471829566,0.032684824,"Response regulator 5 (AHRD V1 ***- Q9FRZ0_MAIZE); contains Interpro domain(s)  IPR001789  Signal transduction response regulator, receiver region ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc11g042870.1.1,-1.778014034,3.352703228,0.032588851,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc04g063210.2.1,1.721178289,4.345718165,0.03256342,"Caffeoyl-CoA O-methyltransferase (AHRD V1 **** A0SDG2_9CONI); contains Interpro domain(s)  IPR002935  O-methyltransferase, family 3 ",AT4G26220,NA,"caffeoyl-CoA 3-O-methyltransferase, putative; Identical to Probable caffeoyl-CoA O-methyltransferase At4g26220 (EC 2.1.1.104) (Trans-caffeoyl-CoA 3-O-methyltransferase) (CCoAMT) (CCoAOMT) [Arabidopsis Thaliana] (GB:Q9C5D7;GB:Q8LBF3;GB:Q9STR2); similar to caffeoyl-CoA 3-O-methyltransferase, putative [Arabidopsis thaliana] (TAIR:AT4G34050.1); similar to O-methyltransferase [Mesembryanthemum crystallinum] (GB:AAN61072.1); contains InterPro domain SAM (and some other nucleotide) binding motif; (InterPro:IPR000051); contains InterPro domain O-methyltransferase, family 3; (InterPro:IPR002935)",64.04,228,5.00E-84,307,80.21201413
Solyc12g100060.1.1,1.725428632,4.370138069,0.03256342,"Zinc finger A20 and AN1 domain-containing stress-associated protein 6 (AHRD V1 ***- C1C2A2_9MAXI); contains Interpro domain(s)  IPR000058  Zinc finger, AN1-type ",NA,NA,NA,NA,NA,NA,NA,NA
Solyc10g080870.2.1,1.736218543,4.001573424,0.032525506,Cytochrome P450,NA,NA,NA,NA,NA,NA,NA,NA
Solyc07g014730.2.1,1.72961867,4.459959691,0.032488886,Phospholipase A2 (AHRD V1 **** Q5CCT8_TOBAC); contains Interpro domain(s)  IPR016090  Phospholipase A2 ,AT2G06925,ATSPLA2-ALPHA,"Encodes a secretory phospholipase A2 enzyme, which specifically hydrolyzes the sn-2 position of phospholipids. The enzyme has a preference towards linoleoyl acyl chain over palmitoyl acyl chain. It also has a slight preference for phosphatidylcholine over phosphatidylethanolamine.",56.25,144,1.00E-40,162,90.44585987
Solyc02g092070.2.1,-1.539894613,7.198939544,0.032460452,Growth regulating factor 1 (Fragment) (AHRD V1 *--- A6MZS4_ORYSI); contains Interpro domain(s)  IPR014977  WRC ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc01g097760.2.1,-1.58120063,9.198767499,0.032451798,Ribosomal protein L7a (AHRD V1 ***- A8J567_CHLRE); contains Interpro domain(s)  IPR001921  Ribosomal protein L7A ,AT2G47610,NA,60S ribosomal protein L7A (RPL7aA); Identical to 60S ribosomal protein L7a-1 (RPL7AA) [Arabidopsis Thaliana] (GB:P49692;GB:O22250); similar to 60S ribosomal protein L7A (RPL7aB) [Arabidopsis thaliana] (TAIR:AT3G62870.1); similar to 60S ribosomal protein L7A-like protein [Solanum tuberosum] (GB:ABB72809.1); contains InterPro domain Ribosomal protein L7AE; (InterPro:IPR004037); contains InterPro domain Ribosomal protein L7Ae/L30e/S12e/Gadd45; (InterPro:IPR004038); contains InterPro domain Ribosomal protein L7A; (InterPro:IPR001921),85.96,235,6.00E-120,426,90.34749035
Solyc06g024370.1.1,1.612829473,7.254791536,0.032361062,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc10g078930.1.1,-1.584697063,8.94616279,0.032335299,"Activator of heat shock protein ATPase homolog 1 (AHRD V1 **-* D3PJW3_9MAXI); contains Interpro domain(s)  IPR015310  Activator of Hsp90 ATPase, N-terminal ",AT3G12050,NA,Aha1 domain-containing protein; similar to DNA alkylation damage repair protein (ISS) [Ostreococcus tauri] (GB:CAL50217.1); similar to Os08g0464000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061992.1); contains domain FAMILY NOT NAMED (PTHR13009),67.5,360,3.00E-141,498,99.43181818
Solyc07g007500.2.1,-1.598009404,8.871018031,0.032313585,Unknown Protein (AHRD V1),NA,NA,NA,NA,NA,NA,NA,NA
Solyc03g079930.2.1,-1.536559519,6.772667112,0.032198788,Mitochondrial glycoprotein family protein (AHRD V1 ***- D7LDS6_ARALY); contains Interpro domain(s)  IPR003428  Mitochondrial glycoprotein ,AT2G39795,NA,"mitochondrial glycoprotein family protein / MAM33 family protein; Identical to Uncharacterized protein At2g39795, mitochondrial precursor [Arabidopsis Thaliana] (GB:Q8W487); similar to mitochondrial glycoprotein family protein / MAM33 family protein [Arabidopsis thaliana] (TAIR:AT3G55605.1); similar to Os01g0143300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001041996.1); similar to hypothetical protein [Oryza sativa (japonica cultivar-group)] (GB:BAB16469.1); contains InterPro domain Mitochondrial glycoprotein; (InterPro:IPR003428)",57.71,201,2.00E-51,199,75.67567568
Solyc12g005480.1.1,-1.619014694,6.735793612,0.032198788,Targeting protein for Xklp2 containing protein expressed (AHRD V1 *--- Q10Q22_ORYSJ); contains Interpro domain(s)  IPR009675  Targeting for Xklp2 ,AT1G03780,TPX2,targeting protein-related; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G22860.1); similar to PREDICTED: similar to restricted expression proliferation associated protein-100 [Strongylocentrotus purpuratus] (GB:XP_798362.1); similar to Os07g0507200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059737.1); similar to restricted expression proliferation associated protein-100 [Gallus gallus] (GB:NP_989768.1); contains InterPro domain Targeting for Xklp2; (InterPro:IPR009675),55.69,765,0,630,98.79032258
Solyc12g099890.1.1,-1.582168148,8.360085559,0.032194557,SDA1 family protein (AHRD V1 ***- D7KQC5_ARALY); contains Interpro domain(s)  IPR007949  SDA1 ,NA,NA,NA,NA,NA,NA,NA,NA
Solyc02g067740.2.1,-2.012800392,3.18529581,0.032171745,Genomic DNA chromosome 3 TAC clone K24A2 (AHRD V1 ***- Q9LIJ1_ARATH),AT3G27930,NA,similar to hypothetical protein MtrDRAFT_AC124951g14v1 [Medicago truncatula] (GB:ABE84845.1); similar to Os05g0577800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056409.1),68.34,398,4.00E-164,574,92.74004684
Solyc08g067900.2.1,-1.557417768,5.414762806,0.032093633,M355 (AHRD V1 ***- Q7XA59_LILLO),NA,NA,NA,NA,NA,NA,NA,NA
Solyc04g040110.2.1,1.588493409,7.47909354,0.032092154,"Kinesin-like protein (AHRD V1 *-*- Q9S7P3_ARATH); contains Interpro domain(s)  IPR001752  Kinesin, motor region ",AT3G10180,NA,"kinesin motor protein-related; similar to ZCF125, microtubule motor [Arabidopsis thaliana] (TAIR:AT1G59540.1); similar to CENPE variant protein [Homo sapiens] (GB:BAE06078.1); contains InterPro domain Kinesin, motor region; (InterPro:IPR001752); contains InterPro domain Spectrin repeat; (InterPro:IPR002017)",56.31,1284,0,1201,99.60629921
Solyc07g008950.2.1,-1.571081023,8.816296197,0.032020949,"Methionyl-tRNA synthetase (AHRD V1 ***- B2W192_PYRTR); contains Interpro domain(s)  IPR015413  Aminoacyl-tRNA synthetase, class I (M) ",AT4G13780,NA,"methionine--tRNA ligase, putative / methionyl-tRNA synthetase, putative / MetRS, putative; Identical to Probable methionyl-tRNA synthetase (EC 6.1.1.10) (Methionine--tRNA ligase) (MetRS) [Arabidopsis Thaliana] (GB:Q9SVN5); similar to tRNA-binding region domain-containing protein [Arabidopsis thaliana] (TAIR:AT2G40660.1); similar to methionyl-tRNA synthetase [Oryza sativa] (GB:AAC99620.1); similar to Aminoacyl-tRNA synthetase, class Ia; Nucleic acid-binding, OB-fold, subgroup [Medicago truncatula] (GB:ABE91897.1); similar to Probable methionyl-tRNA synthetase (Methionine--tRNA ligase) (MetRS) (GB:Q9ZTS1); contains InterPro domain Methionyl-tRNA synthetase, dimer-forming; (InterPro:IPR008224); contains InterPro domain Nucleic acid-binding, OB-fold, subgroup; (InterPro:IPR012340); contains InterPro domain Aminoacyl-tRNA synthetase, class I; (InterPro:IPR001412); contains InterPro domain Nucleic acid-binding, OB-fold; (InterPro:IPR008994); contains InterPro domain t-RNA-binding region; (InterPro:IPR002547); contains InterPro domain Aminoacyl-tRNA synthetase, class 1a, anticodon-binding; (InterPro:IPR009080); contains InterPro domain Methionyl-tRNA synthetase, class Ia; (InterPro:IPR002304)",78.29,797,0,1264,97.90897909
